total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_partners,total_busy_partners,total_outstanding_orders,time_diff,market_id,store_id,store_primary_category,order_protocol
5,6725,4,1245,1445,46,40,60,2995,4,4487,48,3
2,2370,2,625,1745,74,67,73,1536,4,4487,48,3
1,1245,1,1245,1245,39,69,45,1816,4,4487,48,3
2,3090,2,1345,1745,126,123,203,4375,4,4487,48,3
3,1975,3,200,925,58,44,123,2773,4,4487,48,3
2,1450,2,600,850,21,10,9,1279,4,4487,48,3
2,1525,2,600,925,28,25,29,3073,4,4487,48,3
3,3215,3,625,1345,102,99,134,1777,4,4487,48,3
4,4435,3,600,1345,36,35,34,2762,4,4487,48,3
5,3025,3,200,925,12,16,15,1820,4,4487,48,3
2,2095,2,850,1245,47,42,46,1770,4,4487,48,3
4,2870,4,100,1745,110,77,126,2723,4,4487,48,3
3,3120,3,925,1245,14,15,16,2295,4,4487,48,3
3,3445,3,925,1345,76,78,183,3097,4,4487,48,3
2,1845,2,600,1245,58,45,47,2300,4,4487,48,3
5,5960,5,850,1345,67,63,158,4617,4,4487,48,3
3,1475,3,200,850,34,38,64,3451,4,4487,48,3
2,2490,1,1245,1245,97,91,167,3742,4,4487,48,3
1,1445,1,1445,1445,42,42,65,2420,4,4487,48,3
3,2945,3,600,1745,39,31,36,2299,4,4487,48,3
16,11560,5,425,1345,29,28,32,3158,4,4487,48,3
1,1745,1,1745,1745,32,28,31,1517,4,4487,48,3
3,3190,3,600,1345,76,75,153,3459,4,4487,48,3
6,4885,3,300,1245,108,106,159,2796,4,4487,48,3
8,8125,5,500,1345,23,20,30,3435,4,4487,48,3
1,1345,1,1345,1345,16,24,27,2247,4,4487,48,3
5,3145,3,425,1045,8,1,1,1232,4,4487,48,3
1,950,1,950,950,65,71,29,2568,4,4487,58,5
1,950,1,950,950,79,77,119,2649,4,4487,48,3
3,1470,2,216,992,29,37,75,2557,4,4487,48,3
2,2490,1,1245,1245,74,103,95,3002,4,4487,48,3
6,4495,6,425,1745,38,29,32,2063,4,4487,48,3
1,850,1,850,850,76,77,111,1508,4,4487,48,3
4,3935,3,100,1345,49,50,64,2042,4,4487,48,3
1,950,1,950,950,50,48,52,2452,4,4487,48,3
8,9085,8,625,1745,37,27,32,2960,4,4487,48,3
7,6295,7,300,1345,57,55,118,3779,4,4487,48,3
2,1670,2,425,1245,101,70,191,2361,4,4487,48,3
3,2595,3,425,1745,27,29,61,3754,4,4487,48,3
3,2645,3,600,1445,6,4,2,1363,4,4487,48,3
2,1845,2,500,1345,92,123,154,2599,4,4487,48,3
2,950,2,100,850,102,95,106,1778,4,4487,48,3
2,1025,2,100,925,34,19,19,1338,4,4487,48,3
2,2070,2,625,1445,103,94,131,1760,4,4487,48,3
2,2595,2,850,1745,18,14,13,1673,4,4487,48,3
2,1722,2,651,986,44,41,58,1143,4,4487,48,3
3,2715,3,425,1245,22,18,21,1711,4,4487,48,3
3,1945,3,100,1245,19,16,11,2362,4,4487,48,3
2,1150,2,300,850,13,13,9,1930,4,4487,48,3
1,1045,1,1045,1045,69,66,152,4336,4,4487,48,3
1,1403,1,1314,1292,129,127,205,3552,4,4487,49,1
1,1025,1,1025,1025,20,17,16,870,4,4487,48,3
2,2095,2,850,1245,70,96,101,1173,4,4487,48,3
2,1920,2,575,1345,50,31,35,1599,4,4487,48,3
2,1635,2,607,943,103,89,159,2204,4,4487,48,3
1,925,1,925,925,51,42,47,1947,4,4487,48,3
2,1770,2,425,1345,23,14,12,1566,4,4487,48,3
5,4190,3,425,1245,86,84,151,2671,4,4487,48,3
2,3090,2,1345,1745,50,34,42,1911,4,4487,48,3
1,1245,1,1245,1245,68,58,89,2801,4,4487,48,3
1,1345,1,1345,1345,43,37,43,2015,4,4487,48,3
1,1345,1,1345,1345,25,25,26,2267,4,4487,48,3
2,890,1,399,399,107,102,179,3520,4,3419,17,2
2,809,2,355,355,94,66,97,2229,4,3419,17,2
1,504,1,355,355,18,15,16,3359,4,3419,17,2
2,908,1,355,355,35,19,21,2623,4,3419,17,2
4,2595,4,195,1150,78,79,147,3307,4,3982,20,2
3,2544,3,599,1050,81,77,127,2398,4,3982,20,2
1,1150,1,1150,1150,61,85,96,4158,4,3982,20,2
1,1270,1,995,995,55,54,118,3814,4,3982,20,2
2,1790,2,895,895,91,91,181,3584,4,3982,20,2
2,1500,2,250,1250,70,66,169,5638,4,3982,20,2
2,1490,2,595,895,64,64,101,3708,4,3982,20,2
4,2145,4,100,950,63,62,143,3496,4,3982,20,2
2,1270,2,150,895,68,66,97,2660,4,3982,20,2
2,1474,2,599,875,73,72,131,2445,4,3982,20,2
5,1722,3,175,950,72,63,75,2311,4,3982,20,2
2,2300,2,1150,1150,73,70,142,4356,4,3982,20,2
1,950,1,950,950,63,55,65,1729,4,3982,20,2
2,2295,2,895,1350,88,88,181,2862,4,3982,20,2
1,1400,1,1400,1400,72,72,165,4522,4,3982,20,2
2,2355,2,785,785,67,35,61,3111,4,3739,49,1
5,3315,4,205,950,102,97,172,4135,4,3739,49,1
2,803,2,350,355,36,32,45,3335,4,3419,17,2
4,1998,4,355,495,96,81,154,2973,4,3419,17,2
1,495,1,399,399,71,98,91,2759,4,3419,17,2
25,10286,14,280,495,41,34,40,5083,4,3419,17,2
1,454,1,355,355,42,34,43,1691,4,3419,6,3
3,1347,1,399,399,128,127,237,2864,4,3419,17,2
1,405,1,355,355,27,54,21,2008,4,3419,17,2
2,994,2,399,495,49,28,33,1181,4,3419,17,2
1,454,1,355,355,128,125,198,4828,4,3419,17,2
2,809,2,355,355,123,118,220,2829,4,3419,17,2
2,909,2,427,459,104,100,219,3481,4,3419,17,2
2,1008,1,355,355,78,72,119,2699,4,3419,17,2
4,1797,2,458,467,28,29,45,1799,4,3419,17,2
1,450,1,450,450,69,63,78,2727,4,3419,17,2
3,1298,3,350,399,56,90,90,2756,4,3419,17,2
2,900,2,355,495,45,36,42,1168,4,3419,17,2
1,404,1,355,355,101,80,138,3169,4,3419,17,2
2,2260,2,785,950,91,121,168,2986,4,3739,49,1
3,925,3,195,535,105,102,152,3455,4,3739,49,1
5,1445,2,165,785,31,38,34,3854,4,3739,49,1
6,3484,6,335,950,77,65,85,2174,4,3739,49,1
5,2270,5,165,785,104,90,154,3406,4,3739,49,1
9,2707,5,165,525,27,26,29,3270,4,3739,49,1
6,3985,3,535,785,84,52,81,2340,4,3739,49,1
2,1570,1,785,785,100,107,212,3305,4,3739,49,1
7,1850,2,195,350,87,60,83,2043,4,3739,49,1
3,3315,2,785,785,104,112,192,3982,4,3739,49,1
2,1289,2,599,625,36,28,33,1680,4,3739,49,1
2,1460,2,675,785,110,90,137,1512,4,3739,49,1
2,1599,2,625,799,98,97,189,2631,4,3739,49,1
1,999,1,999,999,19,8,9,2661,4,5258,6,1
2,2224,2,1029,1195,49,42,50,2138,4,1764,15,1
3,2678,3,399,1210,70,78,83,2591,4,1764,15,1
2,1577,2,549,1028,64,60,92,3167,4,1764,15,1
1,1069,1,1069,1069,71,52,88,3631,4,1764,15,1
2,2286,2,969,1079,7,9,10,4021,4,1764,15,1
2,2209,2,1059,1150,61,47,70,4052,4,1764,15,1
3,2948,2,399,1150,15,16,27,3552,4,1764,15,1
2,2048,2,699,1150,63,57,113,4661,4,1764,15,1
3,2709,3,500,1150,67,58,88,3576,4,1764,15,1
1,699,1,699,699,38,30,47,2415,4,1764,15,1
3,3489,2,1099,1195,33,51,40,2590,4,1764,15,1
2,1698,1,699,699,23,23,37,3207,4,1764,15,1
1,1099,1,1099,1099,65,49,84,3167,4,1764,15,1
1,1059,1,1059,1059,33,28,39,1834,4,1764,15,1
4,3277,4,399,1099,58,56,108,4576,4,1764,15,1
8,5712,2,500,928,18,16,18,1920,4,1764,15,1
2,2704,2,1195,1210,61,52,72,3164,4,1764,15,1
2,2390,1,1195,1195,71,41,75,2481,4,1764,15,1
2,2207,1,1029,1029,72,71,106,3019,4,1764,15,1
1,1029,1,1029,1029,26,16,18,1988,4,1764,15,1
3,2727,3,399,1299,44,44,76,7520,4,1764,15,1
1,1099,1,1099,1099,34,31,36,5763,4,1764,15,1
2,2298,1,1149,1149,63,49,73,2592,4,1764,15,1
1,1479,1,1479,1479,37,40,48,2572,4,1764,15,1
2,2125,2,650,1475,36,35,37,2136,4,355,49,5
6,1174,3,129,269,4,4,5,2916,4,1447,41,4
3,1895,3,295,975,11,3,3,2026,4,5905,6,3
2,1220,2,295,925,8,7,6,1626,4,5905,6,3
2,2175,2,1025,1150,21,21,22,1913,4,5905,6,3
4,3040,3,295,1125,6,3,4,2392,4,5905,6,3
2,2400,2,1125,1125,32,54,47,2454,4,5905,6,3
12,11130,11,295,1225,31,27,33,3723,4,5905,6,3
2,2320,2,1125,1195,28,26,25,1992,4,5905,6,3
2,2370,2,1095,1125,4,25,7,2264,4,5905,6,3
2,1577,2,549,1028,9,8,8,2689,4,1764,15,1
3,2059,3,300,1059,76,59,77,2453,4,1764,15,1
3,3464,3,1059,1210,57,49,63,2064,4,1764,15,1
2,2198,2,1069,1129,34,31,36,4563,4,1764,15,1
2,1698,1,699,699,28,52,44,2814,4,1764,15,1
3,3977,3,1129,1299,35,31,35,2653,4,1764,15,1
2,1528,2,399,1029,33,33,38,4212,4,1764,15,1
2,2345,2,1150,1195,22,20,26,3275,4,1764,15,1
1,1069,1,1069,1069,69,69,133,4595,4,1764,15,1
1,1128,1,1028,1028,32,54,47,2718,4,1764,15,1
2,2219,2,1069,1150,50,46,83,2734,4,1764,15,1
3,3376,3,700,1399,28,11,11,1904,4,1764,15,1
3,2209,3,399,1210,24,24,25,2295,4,1764,15,1
2,2047,2,399,1150,48,69,54,2968,4,1764,15,1
2,1769,2,700,1069,15,12,12,2039,4,1764,15,1
3,2948,2,399,1150,12,14,26,2189,4,1764,15,1
4,3278,4,399,1210,27,28,33,3979,4,1764,15,1
2,2010,2,700,1210,40,40,47,2182,4,1764,15,1
2,1959,2,900,1059,54,53,103,2117,4,1764,15,1
2,2047,2,699,1099,11,15,15,2474,4,1764,15,1
3,3068,3,900,1099,22,20,21,1689,4,1764,15,1
2,2505,2,1195,1210,70,67,130,5188,4,1764,15,1
4,3438,3,300,1195,47,71,104,3061,4,1764,15,1
5,4653,5,329,1195,22,42,35,2091,4,1764,15,1
3,2107,3,329,979,28,41,20,2615,4,1764,15,4
3,2198,3,399,1099,45,43,66,2840,4,1764,15,1
4,2397,3,399,1099,13,12,25,3008,4,1764,15,1
2,2128,2,1029,1099,17,13,14,2108,4,1764,15,1
2,2643,1,1257,1327,62,54,79,2218,4,1764,15,1
2,2224,2,1029,1195,34,25,23,2124,4,1764,15,1
2,2639,2,1210,1429,64,60,92,2808,4,1764,15,1
3,3600,3,800,1400,114,102,149,2885,4,1748,49,2
1,1395,1,1395,1395,104,79,142,1902,4,2963,41,3
1,1595,1,1595,1595,90,74,100,1226,4,2963,41,3
2,1990,2,595,1395,80,73,118,1762,4,2963,41,3
3,2785,3,595,1395,93,95,127,1627,4,2963,41,3
2,1990,2,995,995,36,70,25,1997,4,2963,41,3
3,3485,3,795,1395,98,82,151,2739,4,2963,41,3
3,4385,3,895,2095,86,79,160,2905,4,2963,41,3
2,2090,2,695,1395,42,38,45,2291,4,2963,41,3
3,2585,3,595,1295,111,95,144,2418,4,2963,41,3
3,4281,3,986,1657,40,36,62,2686,4,2963,41,3
1,1295,1,1295,1295,69,59,98,1778,4,2963,41,3
2,2790,2,1295,1495,84,66,121,2931,4,2963,1,1
1,1595,1,1595,1595,65,65,90,1894,4,2963,41,3
2,2790,2,1295,1495,25,19,20,1629,4,2963,41,3
2,2790,2,1395,1395,34,86,32,2541,4,2963,41,3
2,2890,2,1295,1595,70,71,108,4347,4,2963,41,3
2,2890,2,1395,1495,67,65,82,2819,4,2963,41,3
2,4990,2,2495,2495,70,53,57,1937,4,2963,41,3
5,3955,5,0,1395,41,22,17,1608,4,2963,41,3
1,1495,1,1495,1495,63,60,86,3734,4,2963,41,3
3,4185,3,1395,1395,45,97,51,2800,4,2963,41,3
4,4580,4,695,1395,95,97,110,2415,4,2963,41,3
3,4585,3,1295,1895,70,69,80,1336,4,2963,41,3
1,1895,1,1895,1895,44,43,58,2050,4,2963,41,3
4,6780,4,1095,1895,74,65,79,2557,4,2963,41,3
1,1125,1,1125,1125,5,1,1,2792,4,5905,6,3
1,1095,1,1095,1095,7,2,2,2166,4,5905,6,3
1,1025,1,1025,1025,9,8,8,1967,4,5905,6,3
13,6165,5,295,775,4,1,2,3179,4,5905,6,3
1,1225,1,1225,1225,35,33,43,1242,4,5905,6,3
2,2270,2,995,1125,5,22,5,1602,4,5905,6,3
2,1645,2,550,1095,9,5,5,1775,4,5905,6,3
2,2895,2,775,1025,32,33,47,2236,4,5905,6,3
3,1915,3,295,975,7,4,4,2570,4,5905,6,3
4,2265,3,295,1125,12,10,9,2859,4,5905,6,3
4,3040,2,295,1125,4,1,2,2581,4,5905,6,3
3,1815,3,295,1125,42,43,59,2200,4,5905,6,3
2,2350,1,1175,1175,12,8,7,2299,4,5905,6,3
1,1325,1,1225,1225,16,12,11,1787,4,5905,6,3
8,4370,7,195,1095,7,7,8,2685,4,5905,6,3
2,2400,1,1125,1125,36,35,50,1785,4,5905,6,3
2,1020,2,275,495,8,2,2,1298,4,5905,6,3
3,1565,3,275,795,6,4,4,3417,4,5905,6,3
3,1685,3,295,1095,22,16,16,2018,4,5905,6,3
7,5085,7,295,1025,6,23,7,2819,4,5905,6,3
7,0,7,295,1225,6,22,8,2068,4,5905,6,3
4,3060,3,295,1175,4,2,2,2024,4,5905,6,3
3,2145,3,500,1095,6,2,2,2396,4,5905,6,3
4,3040,3,295,1225,21,14,15,2406,4,5905,6,3
5,2945,3,275,1125,12,6,5,2075,4,5905,6,3
3,1250,2,75,1100,10,10,16,3253,4,1885,49,1
1,625,1,625,625,119,114,186,1505,4,2366,12,2
3,900,3,200,350,67,42,47,1978,4,2366,12,2
9,5400,2,225,3600,25,22,24,2174,4,2366,12,2
1,3750,1,3750,3750,34,59,38,2349,4,2366,12,2
1,625,1,625,625,53,75,48,2344,4,2366,12,2
5,4500,2,225,3600,30,34,40,1544,4,2366,12,2
3,14700,3,3600,3600,38,37,38,3534,4,2366,12,2
8,2750,5,325,350,29,52,34,2166,4,2366,12,2
4,1400,3,350,350,29,26,27,2756,4,2366,12,2
3,775,2,225,325,52,44,51,1900,4,2366,12,2
1,625,1,625,625,36,28,33,1348,4,2366,12,2
9,5400,2,225,3600,46,44,45,1942,4,2366,12,2
7,3045,3,325,1095,43,39,43,2128,4,2366,12,2
1,3900,1,3600,3600,38,69,42,2486,4,2366,12,2
17,5950,8,350,350,74,72,130,2732,4,2366,12,2
30,8400,5,200,425,23,21,22,1794,4,2366,12,2
4,3040,4,225,1095,40,29,30,2587,4,2366,12,2
2,3045,2,650,2395,52,65,72,3177,4,1454,58,1
1,2515,1,2515,2515,32,29,30,2349,4,1454,58,1
1,1099,1,1099,1099,30,26,25,2259,4,1764,15,1
1,1029,1,1029,1029,35,34,41,2622,4,1764,15,1
2,2757,2,1099,1259,18,4,5,2348,4,1764,15,1
2,2158,1,1029,1029,49,49,87,6060,4,1764,15,1
2,2128,2,1059,1069,56,49,64,2572,4,1764,15,1
5,4656,4,500,1029,40,38,53,4633,4,1764,15,1
4,2856,2,500,928,58,57,111,2622,4,1764,15,1
3,2107,3,329,979,38,31,44,4137,4,1764,15,1
2,1648,2,399,1150,41,41,68,6826,4,1764,15,1
3,3306,3,928,1149,72,64,94,2882,4,1764,15,1
2,2099,2,700,1150,36,31,34,2353,4,1764,15,1
3,3599,1,1150,1150,47,45,61,2465,4,1764,15,1
4,3238,3,300,1195,72,72,114,3251,4,1764,15,1
3,2893,3,399,1195,72,54,83,4223,4,1764,15,1
6,4477,4,399,1079,33,19,20,2407,4,1764,15,1
2,1257,2,329,928,20,41,25,2534,4,1764,15,1
3,2936,3,576,1159,53,46,49,2105,4,1764,15,1
3,2998,3,549,1299,28,27,32,2475,4,1764,15,1
1,1276,1,1028,1028,46,60,38,1643,4,1764,15,1
1,1398,1,1099,1099,17,6,6,2083,4,1764,15,1
1,1149,1,1149,1149,41,34,45,3139,4,1764,15,1
2,2078,2,599,1479,39,37,46,3913,4,1764,15,1
2,1779,2,700,1079,46,44,49,2131,4,1764,15,1
6,4960,4,795,795,87,76,107,2892,4,6513,26,5
4,4930,4,1095,1250,66,63,90,3044,4,6513,26,5
2,1470,2,325,1095,50,50,55,2420,4,6513,26,5
1,1190,1,1095,1095,8,3,3,1283,4,6513,26,5
3,2410,3,225,1095,40,79,54,2958,4,6513,26,5
2,2830,2,1150,1295,110,70,115,2021,4,6513,26,5
9,9705,9,250,1295,47,28,39,3549,4,6513,26,5
1,1295,1,1295,1295,21,25,22,1883,4,6513,26,5
5,2430,4,250,795,57,80,53,2635,4,6513,26,5
2,2840,2,1095,1250,5,0,0,1543,4,6513,26,5
1,1250,1,1250,1250,40,43,55,1545,4,6513,26,5
2,2845,2,950,1250,17,5,5,1596,4,6513,26,5
3,2515,3,225,1195,11,7,9,1796,4,6513,26,5
2,1769,2,366,1046,14,17,12,1401,4,6513,26,5
4,4680,4,995,1250,137,89,147,2691,4,6513,26,5
1,795,1,795,795,43,29,31,1449,4,6513,26,5
1,995,1,895,895,93,86,126,1752,4,6513,26,5
1,795,1,795,795,69,51,52,1549,4,6513,26,5
2,2545,2,1150,1295,82,75,110,2358,4,6513,26,5
5,3635,3,325,1095,14,14,15,2003,4,6513,26,5
9,8175,9,225,1250,87,78,159,4385,4,6513,26,5
2,1885,2,495,1095,16,12,14,1842,4,6513,26,5
2,2445,2,1150,1295,34,26,26,1896,4,6513,26,5
2,3030,2,1095,1250,105,96,127,2811,4,6513,26,5
1,1390,1,1095,1095,100,85,129,3207,4,6513,26,5
2,2430,2,795,1250,66,65,88,2623,4,6513,26,5
1,1095,1,1095,1095,11,6,5,1912,4,6513,26,5
2,1500,2,250,1250,82,83,151,2481,4,6513,26,5
2,1500,2,250,1250,84,85,149,2481,4,6513,26,5
7,5160,5,295,1150,9,4,4,2618,4,6513,26,5
1,990,1,795,795,17,15,12,2301,4,6513,26,5
1,1185,1,795,795,96,71,112,2421,4,6513,26,5
3,1820,3,350,795,35,14,13,1931,4,6513,26,5
3,3945,2,1250,1250,70,68,124,2942,4,6513,26,5
2,2315,2,895,1195,42,23,19,1923,4,6513,26,5
2,2585,2,1095,1295,53,42,48,1174,4,6513,26,5
1,1450,1,1250,1250,33,28,31,1653,4,6513,26,5
1,795,1,795,795,49,35,51,2038,4,6513,26,5
1,1400,1,1150,1150,29,22,23,2193,4,6513,26,5
3,2795,3,250,1295,79,66,89,2703,4,6513,26,5
1,1445,1,1250,1250,38,35,41,2915,4,6513,26,5
4,4035,4,795,1295,103,143,136,2460,4,6513,26,5
2,1575,2,325,1250,34,34,50,1926,4,6513,26,5
2,2340,2,895,1250,58,107,58,2201,4,6513,26,5
2,1633,2,507,1140,20,52,21,2126,4,6513,26,5
4,4085,4,650,1250,70,69,89,3796,4,6513,26,5
5,5070,5,795,1095,105,86,106,1874,4,6513,26,5
1,1295,1,1295,1295,33,22,33,1499,4,6513,26,5
2,2385,2,895,1095,66,63,90,2308,4,6513,26,5
2,2755,2,1050,1095,4,4,4,2320,4,6513,26,5
2,1290,2,495,795,60,57,88,1695,4,6513,26,5
1,1150,1,1150,1150,90,81,162,3958,4,6513,1,5
4,4075,4,795,1295,64,64,124,2503,4,6513,26,5
3,2005,3,295,895,14,50,11,1853,4,6513,26,5
2,945,2,295,650,11,57,8,1724,4,6513,26,5
7,5560,6,325,1750,121,112,167,4194,4,5931,30,2
2,2290,2,895,1395,20,21,20,2162,4,5456,17,5
3,3411,2,882,1072,57,61,108,3208,4,1748,49,2
1,1400,1,1400,1400,88,78,114,5451,4,1748,49,2
4,2000,4,150,1350,58,106,59,2473,4,1748,49,2
8,7400,7,400,1600,104,81,116,2501,4,1748,49,2
2,3157,2,1391,1751,112,81,153,3114,4,1748,49,2
2,2400,2,800,1600,100,97,130,4968,4,1748,49,2
2,1850,2,250,1600,72,80,147,3760,4,1748,49,2
5,3500,4,500,900,44,39,60,3513,4,1748,49,2
4,5450,4,900,1600,82,78,97,2906,4,1748,49,2
4,5066,4,914,1756,63,65,76,1964,4,1748,49,2
2,3200,2,1600,1600,92,74,108,2485,4,1748,49,2
2,2400,2,800,1600,83,83,150,2881,4,1748,49,2
1,1788,1,1387,1502,59,63,121,4122,4,1748,49,2
3,3450,2,250,1600,100,78,136,3184,4,1748,49,2
3,2750,3,250,1400,66,64,89,3078,4,1748,49,2
3,1900,2,150,1600,82,79,103,2286,4,1748,49,2
5,4750,4,250,1800,81,73,142,3659,4,1748,49,2
3,3100,3,700,1600,71,38,62,1860,4,1748,49,2
2,2400,2,800,1600,83,78,130,3781,4,1748,49,2
2,1250,2,150,1100,56,61,103,2237,4,1748,49,2
3,4100,2,900,1600,61,109,58,2538,4,1748,49,2
1,1400,1,1400,1400,94,86,122,3124,4,1748,49,2
1,1350,1,1350,1350,102,97,161,3455,4,1748,49,2
1,1395,1,1395,1395,102,98,133,2313,4,2963,41,3
3,3585,3,695,1495,43,33,33,1133,4,2963,41,3
7,10565,6,795,2495,101,94,122,1978,4,2963,41,3
1,2095,1,2095,2095,35,86,19,1521,4,2963,41,3
4,5180,4,595,2095,85,80,118,2540,4,2963,41,3
2,2790,2,1395,1395,108,84,143,1586,4,2963,41,3
2,2090,2,795,1295,87,80,106,1950,4,2963,41,3
1,1095,1,1095,1095,43,22,19,1881,4,2963,41,3
4,3980,2,695,1295,105,87,146,2102,4,2963,41,3
4,5380,4,1295,1395,87,64,105,3498,4,2963,41,3
1,1395,1,1395,1395,119,76,121,2282,4,2963,41,3
2,4890,2,1395,3495,84,70,82,2282,4,2963,41,3
2,2390,2,1095,1295,50,94,46,1631,4,2963,41,3
1,495,1,495,495,59,59,111,2904,4,2963,41,3
2,2490,2,595,1895,52,32,27,1906,4,2963,41,3
3,4685,3,1395,1895,100,78,135,1942,4,2963,41,3
4,3735,4,849,1439,60,39,41,1541,4,2963,41,3
1,1395,1,1395,1395,52,104,35,1577,4,2963,41,3
3,3785,3,795,2095,40,31,33,2025,4,2963,41,3
3,4485,3,1395,1595,82,68,114,3394,4,2963,41,3
2,2190,2,695,1495,89,74,121,2673,4,2963,41,3
2,2790,2,1395,1395,83,78,129,2990,4,2963,41,3
2,2690,2,643,1495,91,85,165,2976,4,2963,41,3
2,3830,2,1575,2248,103,146,134,2190,4,2963,41,3
2,2490,2,1095,1395,101,89,141,2023,4,2963,43,2
