total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_partners,total_busy_partners,total_outstanding_orders,time_diff,market_id,store_id,store_primary_category,order_protocol
2,2200,2,1100,1100,45,42,58,2350,6,5736,61,3
2,2300,2,1000,1300,45,42,58,1246,6,5736,61,3
1,1100,1,1100,1100,45,42,58,2494,6,5736,61,3
1,800,1,800,800,45,42,58,2325,6,5736,61,3
1,1100,1,1100,1100,45,42,58,1503,6,5736,61,3
10,8900,9,350,1300,37,37,48,2974,6,6701,48,3
1,725,1,625,625,45,42,58,4236,6,4216,65,3
2,1926,2,674,657,45,42,58,3480,6,4216,65,3
3,1950,3,200,625,45,42,58,3766,6,4216,65,3
4,1962,4,137,625,45,42,58,2464,6,4216,65,3
2,1025,2,400,625,45,42,58,2437,6,4216,65,3
4,1412,4,137,625,45,42,58,2484,6,4216,65,3
2,2220,2,1095,1125,9,8,8,1649,6,5905,62,3
2,1025,2,400,625,45,42,58,4824,6,4216,65,3
2,1750,2,400,625,45,42,58,2037,6,4216,65,3
2,1125,2,400,625,45,42,58,4791,6,4216,65,3
5,2250,2,225,625,45,42,58,7286,6,4216,65,3
3,1800,3,400,625,45,42,58,3489,6,4216,65,3
3,1700,3,400,625,45,42,58,2082,6,4216,65,3
3,1600,3,150,625,45,42,58,1652,6,4216,65,3
5,1887,3,137,625,45,42,58,2248,6,4216,65,3
5,2300,4,225,625,45,42,58,2660,6,4216,65,3
6,3000,6,400,625,45,42,58,1957,6,4216,65,3
4,3675,4,360,2595,45,42,58,2951,6,2964,22,2
8,5770,6,79,1295,45,42,58,3381,6,2964,22,2
1,895,1,895,895,45,42,58,1444,6,4486,61,3
1,895,1,895,895,45,42,58,3401,6,4486,61,3
1,895,1,895,895,45,42,58,1004,6,4486,61,3
3,300,1,100,100,45,42,58,1122,6,4486,61,3
1,1220,1,920,920,45,42,58,4343,6,4249,75,1
1,920,1,920,920,45,42,58,3908,6,4249,75,1
2,2040,1,920,920,45,42,58,4538,6,4249,75,1
3,2790,3,600,920,45,42,58,5239,6,4249,75,1
2,1844,2,688,1048,45,42,58,3208,6,4249,75,1
1,600,1,600,600,45,42,58,2035,6,4249,75,1
1,1070,1,920,920,45,42,58,4862,6,4249,75,1
3,2700,3,540,1080,45,42,58,5927,6,4249,75,1
1,1213,1,875,875,24,54,17,1712,6,5499,42,1
1,750,1,750,750,45,42,58,2006,6,1492,71,1
2,1790,2,795,795,45,42,58,2494,6,1492,71,1
2,1790,2,795,795,45,42,58,2473,6,1492,71,1
3,2075,3,175,950,13,9,11,2287,6,1780,71,1
5,3700,4,400,1300,45,42,58,3352,6,5784,37,1
1,1478,1,1478,1478,16,16,21,2756,6,3872,17,1
1,2395,1,2195,2195,62,50,60,2141,6,355,41,5
1,1395,1,795,795,7,6,6,2474,6,6374,20,5
3,2900,3,500,1200,32,37,56,4323,6,2409,53,1
9,5700,8,300,1500,63,60,80,3424,6,1167,61,4
8,4890,5,100,1150,45,42,58,2334,6,3014,22,4
2,2070,2,975,1095,45,42,58,2706,6,3014,22,1
3,2540,3,595,1095,45,42,58,2815,6,3014,22,1
3,2620,3,650,995,45,42,58,2166,6,3014,22,1
2,800,1,400,400,45,42,58,2414,6,1838,26,5
1,900,1,800,800,45,42,58,2100,6,1838,26,5
2,1500,2,400,900,45,42,58,1362,6,1838,26,5
7,6700,4,400,1100,13,11,9,2013,6,1880,12,3
4,2050,4,450,600,45,42,58,3210,6,2491,42,3
4,4100,4,600,1300,45,42,58,1787,6,2491,42,3
3,2194,2,291,1612,12,11,14,4306,6,5274,42,5
1,850,1,850,850,45,42,58,2477,6,1625,6,3
1,2015,1,1529,1592,45,42,58,3588,6,1625,6,3
4,4125,3,375,1475,45,42,58,3436,6,1625,6,3
2,1550,2,700,800,45,42,58,3978,6,1625,6,3
5,3625,5,375,850,45,42,58,3436,6,1625,6,3
3,1425,3,225,800,45,42,58,1634,6,1625,6,3
1,1125,1,1125,1125,45,42,58,2648,6,1625,6,3
3,1950,3,350,800,45,42,58,2081,6,1625,6,3
2,1275,2,350,800,45,42,58,2550,6,1625,6,3
4,2875,4,350,800,45,42,58,2145,6,1625,6,3
1,800,1,800,800,45,42,58,2136,6,1625,6,3
7,3750,3,200,800,45,42,58,2528,6,1625,6,3
3,1950,3,350,800,45,42,58,2213,6,1625,6,3
3,1950,3,350,800,45,42,58,3805,6,1625,6,3
4,2375,4,350,850,45,42,58,2921,6,1625,6,3
2,1600,2,800,800,45,42,58,1876,6,1625,6,3
2,1800,2,200,800,45,42,58,2755,6,1625,6,3
3,1850,3,350,800,45,42,58,2562,6,1625,6,3
2,1700,2,850,850,45,42,58,2090,6,1625,6,3
4,2550,3,375,800,45,42,58,1783,6,1625,6,3
2,1175,2,375,800,45,42,58,3247,6,1625,6,3
15,11075,12,200,1475,45,42,58,4641,6,1625,6,3
2,1600,2,800,800,45,42,58,2601,6,1625,6,3
4,2400,3,375,800,45,42,58,2574,6,1625,6,3
3,2075,2,375,800,45,42,58,2147,6,1625,6,3
1,1475,1,1475,1475,45,42,58,2738,6,1625,6,3
2,1398,2,499,899,11,6,6,2631,6,993,37,1
1,1500,1,1200,1200,45,42,58,3525,6,1632,15,1
1,1700,1,1400,1400,45,42,58,4295,6,1632,15,1
1,1450,1,900,900,45,42,58,4717,6,1632,15,1
1,1950,1,1400,1400,45,42,58,1790,6,1632,15,1
1,2100,1,1400,1400,45,42,58,2331,6,1632,15,1
2,3200,2,1200,1400,45,42,58,4740,6,1632,15,1
3,4550,3,800,1400,45,42,58,6232,6,1632,15,1
3,3554,2,362,1471,45,42,58,4152,6,1632,15,1
3,3000,3,400,1300,45,42,58,3844,6,1632,15,1
2,1700,2,300,1400,45,42,58,1728,6,1632,15,1
1,1950,1,1400,1400,45,42,58,1934,6,1632,15,1
1,1800,1,1400,1400,45,42,58,4544,6,1632,15,1
2,3050,2,1100,1400,45,42,58,4311,6,1632,15,1
1,1990,1,1279,1288,45,42,58,3885,6,1632,15,1
3,4600,3,1100,1300,45,42,58,4535,6,1632,15,1
1,1400,1,1400,1400,45,42,58,2898,6,1632,15,1
2,1950,2,550,1400,45,42,58,1565,6,1632,15,1
3,2500,3,300,1300,45,42,58,3158,6,1632,15,1
3,2250,3,300,1400,45,42,58,3756,6,1632,15,1
1,1400,1,900,900,45,42,58,2569,6,1632,15,1
1,1400,1,1400,1400,45,42,58,2858,6,1632,15,1
1,2050,1,1500,1500,45,42,58,1969,6,1632,15,1
1,2300,1,1400,1400,45,42,58,4632,6,1632,15,1
1,1950,1,1400,1400,45,42,58,2101,6,1632,15,1
1,1950,1,1400,1400,45,42,58,1633,6,1632,15,1
2,2250,2,300,1400,45,42,58,2159,6,1632,15,1
1,2225,1,1775,1775,45,42,58,2790,6,3572,58,1
1,2225,1,1775,1775,45,42,58,3267,6,3572,58,1
1,2330,1,2330,2330,45,42,58,2316,6,3572,58,1
2,2700,2,700,1775,45,42,58,1811,6,3572,58,1
1,1775,1,1775,1775,45,42,58,3232,6,3572,58,1
2,3150,2,700,1775,45,42,58,4222,6,3572,58,4
2,2900,2,700,1775,45,42,58,2521,6,3572,58,1
1,2330,1,2330,2330,45,42,58,1870,6,3572,58,1
1,2330,1,2330,2330,45,42,58,2952,6,3572,58,1
2,3380,2,700,2330,45,42,58,2528,6,3572,58,1
2,3030,2,700,2330,45,42,58,2058,6,3572,58,1
4,2375,3,200,800,45,42,58,2773,6,1625,6,3
1,1193,1,923,1001,45,42,58,1617,6,1625,6,3
2,1275,2,575,700,45,42,58,2550,6,1625,6,3
2,1275,2,350,800,45,42,58,2153,6,1625,6,3
3,2950,2,700,1125,45,42,58,3530,6,1625,6,3
5,1537,4,125,799,45,42,58,1777,6,2786,12,1
4,1474,2,125,649,45,42,58,4249,6,2786,12,1
3,779,2,125,189,45,42,58,2390,6,2786,12,1
3,1277,2,279,469,45,42,58,3483,6,2786,12,1
2,3000,2,1400,1600,15,14,11,3218,6,2517,41,3
2,1396,2,198,1198,45,42,58,1897,6,5722,22,3
1,1198,1,1198,1198,45,42,58,1642,6,5722,22,3
12,11276,12,498,1298,45,42,58,6806,6,5722,22,3
1,550,1,550,550,45,42,58,1062,6,1632,15,1
2,3850,2,1200,1400,45,42,58,2569,6,1632,15,1
6,11050,4,900,1400,45,42,58,3849,6,1632,15,1
3,3400,2,300,1300,45,42,58,1682,6,1632,15,1
1,1950,1,1400,1400,45,42,58,2215,6,1632,15,1
3,2800,3,300,1300,45,42,58,2901,6,1632,15,1
1,1700,1,1400,1400,45,42,58,2924,6,1632,15,1
1,1950,1,1400,1400,45,42,58,3341,6,1632,15,4
2,3050,2,1000,1500,45,42,58,3367,6,1632,15,1
2,1100,2,550,550,45,42,58,2036,6,1632,15,1
2,2400,2,300,1400,45,42,58,3004,6,1632,15,1
2,1850,2,550,1300,45,42,58,1446,6,1632,15,1
3,3300,2,300,1400,45,42,58,3479,6,1632,15,1
1,1500,1,1200,1200,45,42,58,1257,6,1632,15,1
2,1950,2,550,1400,45,42,58,1823,6,1632,15,1
2,1750,2,300,900,45,42,58,1324,6,1632,15,1
6,8850,5,300,1500,45,42,58,2631,6,1632,15,1
3,2850,3,550,1400,45,42,58,2633,6,1632,15,1
5,1650,5,300,450,37,38,43,2788,6,1923,57,2
5,3485,5,150,1095,45,42,58,3571,6,6106,38,3
5,2840,5,150,1195,45,42,58,3903,6,6106,38,3
4,2590,4,150,1195,45,42,58,2974,6,6106,38,3
4,2890,3,250,1195,45,42,58,3754,6,6106,38,3
7,4385,7,150,1295,45,42,58,2802,6,6106,38,3
3,2232,3,378,1122,45,42,58,3393,6,6106,38,3
5,2285,4,250,995,45,42,58,2461,6,6106,38,3
5,2740,4,150,1195,45,42,58,3093,6,6106,38,3
3,1595,3,150,1195,45,42,58,2078,6,6106,38,3
4,4180,3,495,1295,45,42,58,3156,6,329,22,3
3,1740,3,150,895,45,42,58,2778,6,329,22,3
2,1270,2,175,1095,45,42,58,2712,6,329,22,3
3,2385,3,495,1395,45,42,58,3090,6,329,22,3
1,1195,1,1195,1195,45,42,58,1070,6,329,22,3
5,2075,5,395,495,45,42,58,4064,6,329,22,3
2,2290,2,1095,1195,45,42,58,3082,6,329,22,3
4,2280,4,395,995,45,42,58,1853,6,329,22,3
3,1440,3,150,695,45,42,58,1942,6,329,22,3
8,5125,6,150,1495,45,42,58,2042,6,329,22,3
6,4819,6,590,1181,45,42,58,3492,6,329,22,3
2,1815,2,695,995,45,42,58,1848,6,329,22,3
3,2685,3,695,1095,45,42,58,2128,6,329,22,3
2,1590,2,495,1095,45,42,58,1950,6,329,22,3
7,4275,7,150,1050,45,42,58,3215,6,329,22,3
6,4870,5,595,1095,45,42,58,3357,6,329,22,3
4,3580,4,495,1095,45,42,58,6828,6,329,22,3
3,2385,3,495,995,45,42,58,1939,6,329,22,3
5,5300,5,695,1395,45,42,58,3089,6,329,22,3
3,3185,3,895,1195,45,42,58,4911,6,329,22,3
21,11425,14,150,1595,45,42,58,2436,6,329,22,3
6,5374,4,299,789,79,97,102,2947,6,6300,58,5
2,1795,2,895,900,45,42,58,3963,6,6649,61,5
4,4392,4,798,1398,45,42,58,4024,6,5722,22,3
5,5890,4,598,1798,45,42,58,3017,6,5722,22,3
2,2596,2,798,1798,45,42,58,7009,6,5722,22,3
2,1996,2,498,1498,45,42,58,3675,6,5722,22,3
3,2794,3,798,998,45,42,58,3425,6,5722,22,3
1,898,1,898,898,45,42,58,2121,6,5722,22,3
3,1794,2,398,898,45,42,58,3178,6,5722,22,3
3,1994,3,198,1398,45,42,58,4161,6,5722,22,3
2,2096,2,798,1298,45,42,58,2487,6,5722,22,3
4,3292,4,198,1298,45,42,58,1823,6,5722,22,3
6,6988,6,698,1698,45,42,58,6015,6,5722,22,3
4,3192,4,398,998,45,42,58,3057,6,5722,22,3
3,3394,3,998,1198,45,42,58,4517,6,5722,22,3
4,3272,4,178,1398,45,42,58,2197,6,5722,22,3
1,998,1,998,998,45,42,58,4663,6,5722,22,3
2,2696,2,998,1698,45,42,58,3132,6,5722,22,3
2,1896,2,498,1398,45,42,58,1965,6,5722,22,3
4,4592,4,998,1398,45,42,58,1901,6,5722,22,3
2,2096,2,898,1198,45,42,58,1929,6,5722,22,3
4,3792,4,598,1198,45,42,58,2328,6,5722,22,3
2,1876,2,178,1698,45,42,58,1524,6,5722,22,3
3,2474,3,178,1398,45,42,58,1240,6,5722,22,3
3,2694,3,498,1198,45,42,58,4294,6,5722,22,3
2,2396,2,998,1398,45,42,58,3067,6,5722,22,3
2,1796,2,898,898,45,42,58,1335,6,5722,22,3
1,1700,1,1400,1400,45,42,58,1924,6,1632,15,1
4,6100,4,900,1500,45,42,58,3865,6,1632,15,1
1,1950,1,1400,1400,45,42,58,2602,6,1632,15,1
1,1950,1,1400,1400,45,42,58,2969,6,1632,15,1
1,1850,1,1300,1300,45,42,58,4295,6,1632,15,1
2,2400,2,300,1400,45,42,58,1878,6,1632,15,1
2,3400,1,1400,1400,45,42,58,1843,6,1632,15,1
4,3650,4,300,1400,45,42,58,2997,6,1632,15,1
4,2700,3,900,1400,45,42,58,4205,6,1632,15,1
2,2100,2,900,900,45,42,58,3352,6,1632,15,1
1,2100,1,1400,1400,45,42,58,2148,6,1632,15,1
3,3250,3,550,1400,45,42,58,3335,6,1632,15,1
2,3400,2,1300,1400,45,42,58,2422,6,1632,15,1
1,2400,1,1300,1300,45,42,58,1169,6,1632,15,1
1,2100,1,1400,1400,45,42,58,2144,6,1632,15,1
2,2500,2,1200,1300,45,42,58,2368,6,1632,15,1
1,1300,1,900,900,45,42,58,2338,6,1632,15,1
1,1400,1,1100,1100,45,42,58,2669,6,1632,15,1
1,1950,1,1400,1400,45,42,58,2081,6,1632,15,1
2,3650,2,1400,1400,45,42,58,3966,6,1632,15,1
4,2648,2,0,875,8,9,13,5048,6,3381,62,4
2,2115,2,895,1095,45,42,58,2236,6,329,22,3
3,2285,3,695,895,45,42,58,2813,6,329,22,3
3,1885,2,395,1095,45,42,58,2607,6,329,22,3
2,2090,2,995,1095,45,42,58,3022,6,329,22,3
4,1658,3,0,1195,45,42,58,4813,6,329,22,3
1,495,1,495,495,45,42,58,3343,6,329,22,3
2,1470,2,175,1295,45,42,58,4590,6,329,22,3
4,3835,4,150,1495,45,42,58,1905,6,329,22,3
2,1490,2,595,895,45,42,58,2569,6,329,22,3
3,2471,3,658,1211,45,42,58,2732,6,329,22,3
5,3775,5,495,895,45,42,58,2205,6,329,22,3
4,3535,4,150,1295,45,42,58,3093,6,329,22,3
2,1590,2,495,1095,45,42,58,2563,6,329,22,3
1,1195,1,1195,1195,45,42,58,2218,6,329,22,3
7,4330,5,150,1195,45,42,58,1981,6,329,22,3
3,1985,3,395,1095,45,42,58,2612,6,329,22,3
2,2090,2,895,1195,45,42,58,1578,6,329,22,3
2,1890,2,695,1195,45,42,58,2929,6,329,22,3
4,2365,3,150,1095,45,42,58,1116,6,329,22,3
4,3235,4,495,1050,45,42,58,2580,6,329,22,3
2,1490,2,495,995,45,42,58,5827,6,329,22,3
1,1095,1,1095,1095,45,42,58,2782,6,329,22,3
2,2190,2,1095,1095,45,42,58,2317,6,329,22,3
2,1045,2,150,895,45,42,58,1249,6,329,22,3
1,995,1,995,995,45,42,58,2963,6,329,22,3
3,1540,3,150,995,45,42,58,3323,6,329,22,3
2,1990,2,895,1095,45,42,58,1344,6,329,22,3
4,3535,4,695,1050,45,42,58,2152,6,329,22,3
3,2385,3,595,895,45,42,58,2903,6,329,22,3
2,1545,2,495,1050,45,42,58,1952,6,329,22,3
6,3735,6,150,1195,45,42,58,2778,6,329,22,3
2,1990,2,895,1095,45,42,58,6547,6,329,22,3
3,2585,3,695,995,45,42,58,2402,6,329,22,3
1,895,1,895,895,45,42,58,1509,6,329,22,3
2,2190,2,1095,1095,45,42,58,3532,6,329,22,3
2,1690,2,495,1195,45,42,58,1939,6,329,22,3
2,1865,2,695,1095,45,42,58,2965,6,329,22,3
2,1090,2,395,695,45,42,58,2159,6,329,22,3
4,2290,4,150,1095,45,42,58,3280,6,329,22,3
2,1945,2,895,1050,45,42,58,1935,6,329,22,3
2,1790,2,695,1095,45,42,58,1714,6,329,22,3
3,2385,3,595,895,45,42,58,2672,6,329,22,3
2,1390,2,495,895,45,42,58,3028,6,329,22,3
2,2190,2,1095,1095,45,42,58,2350,6,329,22,3
2,1590,2,395,1195,45,42,58,5544,6,329,22,3
3,2315,3,325,1095,45,42,58,3134,6,329,22,3
4,3060,4,175,1395,45,42,58,3202,6,329,22,3
3,1585,3,495,595,45,42,58,1148,6,329,22,3
4,2580,4,495,995,45,42,58,2668,6,329,22,3
1,995,1,995,995,45,42,58,1701,6,329,22,3
3,2710,3,695,995,45,42,58,1631,6,329,22,3
6,5525,6,695,1195,45,42,58,2449,6,329,22,3
12,9525,10,200,1195,45,42,58,3881,6,6649,6,3
2,1790,2,895,895,45,42,58,1814,6,6649,6,3
2,1985,2,695,1095,45,42,58,4361,6,6649,6,3
5,4275,5,395,1195,45,42,58,3488,6,6649,6,3
3,2195,3,250,925,45,42,58,2455,6,6649,6,3
3,1945,3,350,1095,45,42,58,1730,6,6649,6,3
3,2233,3,516,770,45,42,58,2279,6,6649,6,3
3,2000,3,350,950,45,42,58,2367,6,6649,6,3
3,3015,3,800,1095,45,42,58,4049,6,6649,6,3
2,1690,2,795,895,45,42,58,2936,6,6649,6,3
4,3810,4,795,925,45,42,58,2196,6,6649,6,3
3,1940,3,250,895,45,42,58,3226,6,6649,6,3
2,2215,2,925,1095,45,42,58,2469,6,6649,6,3
3,1990,3,250,895,45,42,58,2235,6,6649,6,3
1,895,1,895,895,45,42,58,4705,6,6649,6,3
2,1537,2,360,968,45,42,58,1383,6,6649,6,3
2,1990,2,895,1095,45,42,58,1667,6,6649,6,3
1,1225,1,925,925,45,42,58,2474,6,6649,6,3
7,7600,7,895,1095,45,42,58,3068,6,6649,6,3
2,1590,2,695,895,45,42,58,2504,6,6649,6,3
4,3140,4,350,995,45,42,58,5260,6,6649,6,3
1,950,1,950,950,45,42,58,1293,6,6649,6,3
2,1695,2,795,900,45,42,58,2130,6,6649,6,3
1,1195,1,1195,1195,45,42,58,2538,6,6649,6,3
2,1095,2,250,795,45,42,58,2494,6,6649,6,3
3,2820,3,800,1095,45,42,58,2153,6,6649,6,3
2,1550,2,600,950,45,42,58,2381,6,6649,6,3
2,1425,2,475,950,45,42,58,6210,6,6649,6,3
5,5690,5,798,1398,45,42,58,2364,6,5722,22,3
4,3192,4,198,1398,45,42,58,2815,6,5722,22,3
3,1594,3,198,1198,45,42,58,3297,6,5722,22,3
6,5090,6,0,1398,45,42,58,3734,6,5722,22,3
4,4092,4,798,1298,45,42,58,3379,6,5722,22,3
4,3142,4,398,1198,45,42,58,2238,6,5722,22,3
2,1996,2,998,998,45,42,58,4329,6,5722,22,3
3,2994,3,798,1198,45,42,58,2149,6,5722,22,3
3,2694,3,498,1198,45,42,58,1425,6,5722,22,3
2,1696,2,298,1398,45,42,58,3134,6,5722,1,1
4,3172,4,178,1198,45,42,58,3196,6,5722,22,3
6,5348,5,178,1698,45,42,58,2518,6,5722,22,3
2,1996,2,998,998,45,42,58,3536,6,5722,22,3
5,5490,5,498,1598,45,42,58,2918,6,5722,22,3
2,3196,2,1498,1698,45,42,58,2359,6,5722,22,3
1,798,1,798,798,45,42,58,2084,6,5722,22,3
1,1198,1,1198,1198,45,42,58,1902,6,5722,22,3
3,3394,2,998,1398,45,42,58,1908,6,5722,22,3
4,4392,4,798,1398,45,42,58,2904,6,5722,22,3
3,2794,3,798,998,45,42,58,1975,6,5722,22,3
4,3292,4,498,998,45,42,58,2724,6,5722,22,3
1,898,1,898,898,45,42,58,2415,6,5722,22,3
6,4748,4,178,1398,45,42,58,2089,6,5722,22,3
2,1696,2,698,998,45,42,58,1864,6,5722,22,3
3,4396,3,899,1899,13,13,19,3803,6,4644,6,1
2,900,2,900,1000,45,42,58,2778,6,4973,48,1
5,3925,4,775,800,45,42,58,3419,6,4973,48,1
3,2797,2,399,1199,45,42,58,3328,6,5056,41,1
2,2748,2,1049,1699,45,42,58,4100,6,5056,41,1
1,1328,1,949,949,45,42,58,6909,6,5056,41,1
2,2657,2,779,1499,45,42,58,3240,6,5056,41,1
2,1998,2,400,1199,45,42,58,3199,6,5056,41,1
2,4026,2,1499,1949,45,42,58,3208,6,5056,41,1
2,3098,2,1499,1599,45,42,58,3060,6,5056,41,1
4,4994,3,569,1499,45,42,58,2860,6,5056,41,1
2,1997,2,339,1199,45,42,58,2863,6,5056,41,1
1,2078,1,1749,1749,45,42,58,2433,6,5056,41,1
7,1435,4,100,299,45,42,58,2500,6,145,30,2
3,3345,3,925,1195,73,72,142,2835,6,6703,62,3
1,995,1,995,995,45,42,58,1569,6,329,22,3
3,1685,3,495,695,45,42,58,1903,6,329,22,3
10,6570,6,150,1195,45,42,58,2795,6,329,22,3
2,1990,2,995,995,45,42,58,2997,6,329,22,3
2,1390,2,495,895,45,42,58,1022,6,329,22,3
3,1940,3,150,1095,45,42,58,3031,6,329,22,3
4,2640,3,175,1195,45,42,58,1829,6,329,22,3
1,1295,1,1295,1295,45,42,58,1909,6,329,22,3
5,4075,5,495,1295,45,42,58,1866,6,329,22,3
1,1095,1,1095,1095,45,42,58,1196,6,329,22,3
2,2000,2,800,1200,45,42,58,2849,6,2942,2,5
2,2140,2,305,1614,45,42,58,5840,6,2942,2,5
1,1500,1,1500,1500,45,42,58,3143,6,2942,2,5
4,4900,3,700,1500,45,42,58,3774,6,2942,2,5
5,4400,5,500,1500,45,42,58,3252,6,2942,2,5
4,3200,3,300,1400,45,42,58,2635,6,2942,2,5
4,4100,4,300,1400,45,42,58,2462,6,2942,2,5
1,1400,1,1400,1400,45,42,58,2521,6,2942,2,5
4,4400,4,300,1500,45,42,58,1392,6,2942,2,5
3,3500,3,800,1400,45,42,58,3097,6,2942,2,5
3,4100,3,1200,1500,45,42,58,2594,6,2942,2,5
1,1700,1,1700,1700,45,42,58,2516,6,2942,2,5
3,3200,3,300,1500,45,42,58,1969,6,2942,2,5
5,4800,5,300,1300,45,42,58,2372,6,2942,2,5
3,2795,3,700,1395,45,42,58,2082,6,3750,71,3
8,7080,4,200,1495,45,42,58,6643,6,3750,71,3
3,3685,3,895,1395,45,42,58,1339,6,3750,71,3
1,1295,1,1295,1295,45,42,58,1665,6,3750,71,3
1,1295,1,1295,1295,45,42,58,2605,6,3750,71,3
4,5185,4,300,1895,45,42,58,2312,6,3750,71,3
1,1395,1,1295,1295,45,42,58,1691,6,3750,71,3
6,5080,6,200,1395,45,42,58,3195,6,3750,71,3
2,1595,2,300,1295,45,42,58,2059,6,3750,71,3
1,1395,1,1395,1395,45,42,58,2068,6,3750,71,3
8,9175,8,300,1595,45,42,58,2553,6,3750,71,3
3,3990,3,700,1295,45,42,58,2080,6,3750,71,3
3,4090,3,800,1895,45,42,58,3499,6,3750,71,3
2,2390,2,995,1395,45,42,58,2898,6,3750,71,3
1,1895,1,1895,1895,45,42,58,3169,6,3750,71,3
3,0,3,995,1295,45,42,58,2916,6,3750,71,3
6,6970,6,895,1395,45,42,58,2481,6,3750,71,3
4,3885,4,300,1395,45,42,58,3319,6,3750,71,3
2,1695,2,200,1395,45,42,58,1705,6,3750,71,3
9,11065,8,795,1500,45,42,58,3238,6,3750,71,3
4,4485,4,800,1395,45,42,58,1740,6,3750,71,3
4,4280,4,795,1295,45,42,58,2316,6,3750,71,3
1,1395,1,1395,1395,45,42,58,3807,6,3750,71,3
6,4190,6,200,1295,45,42,58,3547,6,3750,71,3
2,1200,2,200,1000,45,42,58,1642,6,2787,42,2
7,5350,3,450,1000,45,42,58,4775,6,2787,42,2
2,1450,2,450,1000,45,42,58,2706,6,2787,42,2
7,4050,7,450,1300,45,42,58,2410,6,2787,42,2
6,5800,5,450,1300,45,42,58,3549,6,2787,42,2
7,4050,7,450,1300,45,42,58,2771,6,2787,42,2
1,1300,1,1300,1300,45,42,58,1792,6,2787,42,2
5,3500,4,200,1300,45,42,58,2455,6,2787,42,2
6,5034,6,559,1736,45,42,58,4141,6,2787,42,2
1,1000,1,1000,1000,45,42,58,3845,6,2787,42,2
2,1950,2,200,1650,45,42,58,3694,6,2787,42,2
2,2323,2,449,1473,45,42,58,2978,6,2787,42,2
4,1900,3,200,1000,45,42,58,2215,6,2787,42,2
14,8450,6,200,1300,45,42,58,3590,6,2787,42,2
2,2450,2,1150,1300,45,42,58,5402,6,2787,42,2
3,2600,2,600,1000,45,42,58,3236,6,2787,42,2
2,1350,2,350,1000,45,42,58,2837,6,2787,42,2
3,2500,3,450,1050,45,42,58,2523,6,2787,42,2
1,1350,1,1350,1350,45,42,58,1798,6,2787,42,2
1,700,1,700,700,45,42,58,3205,6,2787,42,2
2,2200,2,450,1750,45,42,58,2635,6,2787,42,2
3,2534,3,436,1109,45,42,58,1527,6,2787,42,2
3,1800,3,200,1000,45,42,58,2206,6,2787,42,2
