total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_partners,total_busy_partners,total_outstanding_orders,time_diff,market_id,store_id,store_primary_category,order_protocol
2,2025,2,550,1475,8,4,6,1869,3,411,12,1
1,1395,1,795,795,133,92,149,2431,3,4537,30,5
3,2285,3,295,995,6,5,5,3289,3,2996,71,5
2,1690,2,495,995,10,9,13,2853,3,2996,71,5
1,1491,1,585,819,7,7,13,1449,3,2996,71,5
2,1690,2,695,795,5,2,2,1854,3,2996,71,5
1,995,1,995,995,7,7,7,4089,3,2996,71,5
2,1395,2,100,995,3,3,3,2781,3,2996,71,5
2,1290,2,495,795,7,6,8,1619,3,2996,71,5
2,2090,2,995,995,14,14,21,3950,3,2996,71,5
4,2980,4,495,995,17,13,13,1031,3,2996,71,5
3,1590,3,100,795,10,11,13,2931,3,2996,71,5
2,1290,2,295,995,6,5,7,1228,3,2996,71,5
4,2280,3,295,995,16,16,18,2772,3,2996,71,5
6,4030,6,100,995,5,5,6,4034,3,2996,71,5
4,3980,3,695,995,10,7,5,1464,3,2996,71,5
3,3140,3,150,1495,14,14,19,3812,3,2996,71,5
2,1690,2,695,995,14,15,25,5478,3,2996,71,5
5,4675,5,695,995,17,15,17,3080,3,2996,71,5
2,2290,2,595,995,9,11,14,3080,3,2996,71,5
3,2240,3,350,995,15,9,9,1283,3,2996,71,5
3,2785,3,695,995,9,9,12,2583,3,2996,71,5
2,2490,2,995,995,4,2,2,1410,3,2996,71,5
5,6900,5,900,1800,8,7,6,3614,3,6665,58,1
2,1950,2,350,1600,9,7,6,1587,3,6665,58,1
2,3600,2,1800,1800,7,7,7,2563,3,6665,58,1
4,4600,3,800,1800,8,4,4,2304,3,6665,58,1
2,3300,2,1400,1900,6,6,6,3570,3,6665,58,1
1,1600,1,1600,1600,5,2,4,1546,3,6665,58,1
3,4400,3,1200,1800,8,8,10,3990,3,6665,58,1
4,5800,4,1100,1900,6,6,7,4478,3,6665,58,4
2,2600,2,800,1800,3,3,1,2429,3,6665,58,1
3,4700,3,1300,1800,7,7,11,7178,3,6665,58,1
2,3300,2,1400,1900,3,3,3,4733,3,6665,58,1
4,5600,4,900,1900,6,6,10,4495,3,6665,58,1
1,986,1,744,838,38,35,34,3359,3,4317,8,3
2,1480,2,690,690,17,15,14,1734,3,4317,8,3
1,1244,1,974,1052,18,14,13,1458,3,4317,8,3
3,2070,2,690,690,20,20,19,3427,3,4317,8,3
1,640,1,640,640,19,19,31,3035,3,4317,8,3
1,640,1,640,640,23,23,34,2255,3,4317,8,3
2,1720,1,860,860,11,11,17,1728,3,4317,8,3
1,690,1,690,690,7,7,6,1352,3,4317,8,3
4,1246,2,194,429,8,8,11,3154,3,2530,1,4
2,1469,2,575,894,10,10,9,2739,3,5395,15,1
4,4040,4,575,1375,9,7,7,2552,3,5395,15,1
2,2275,2,1025,1250,6,5,4,2834,3,5395,15,1
2,2275,2,1025,1250,6,3,3,1754,3,5395,15,1
4,3836,3,375,1529,13,8,17,5364,3,5395,15,4
3,2820,3,575,1250,11,10,12,2279,3,5395,15,1
5,4705,5,575,1375,13,14,15,3686,3,5395,15,4
4,3445,4,340,1085,2,0,0,3212,3,5395,15,1
6,1819,4,200,390,74,97,84,2790,3,6541,61,3
6,5275,4,400,1295,8,7,7,4081,3,6260,69,1
2,2190,2,595,1595,7,6,6,1999,3,6260,69,1
5,5875,3,695,1495,3,3,5,2847,3,6260,69,1
6,5275,5,195,1495,7,8,14,2785,3,6260,69,1
9,7070,8,400,1595,6,6,11,4096,3,6260,69,1
6,6800,6,300,1700,0,0,0,2690,3,2044,71,1
2,1850,2,350,1500,0,0,0,3732,3,2044,71,1
1,1799,1,1799,1799,9,10,10,2819,3,5334,1,1
1,999,1,999,999,7,6,8,1888,3,5334,1,1
2,1749,2,750,999,6,3,3,1314,3,5334,1,1
6,3099,4,200,999,21,14,14,2406,3,5334,1,1
1,999,1,999,999,7,1,0,1829,3,5334,1,1
4,3600,3,650,1150,11,7,7,5777,3,5334,1,1
3,3648,2,1199,1250,10,6,6,2096,3,5334,1,1
4,4898,2,1199,1250,7,5,5,2608,3,5334,1,1
1,900,1,900,900,55,109,66,3920,3,1748,6,1
6,4700,6,500,1000,2,3,3,5014,3,4628,42,1
5,6550,5,950,1550,6,5,8,2594,3,4628,42,1
6,9814,6,973,2979,12,11,18,4103,3,4628,42,1
5,4850,5,650,1450,7,5,5,2783,3,4628,42,1
2,2600,1,1300,1300,10,7,3,1351,3,5750,20,5
4,2450,4,300,900,9,13,12,2960,3,5750,20,5
1,600,1,600,600,7,5,4,2469,3,5750,20,5
4,4200,4,300,1500,11,10,6,1600,3,5750,20,5
2,2050,2,650,1400,14,13,13,2284,3,5750,20,5
1,900,1,900,900,6,6,8,3708,3,5750,20,5
3,1550,2,350,600,14,14,21,2834,3,5750,20,5
2,1200,1,600,600,14,12,10,1784,3,5750,20,5
5,9635,4,1075,2495,17,14,13,4537,3,5834,6,1
2,1150,2,375,775,9,8,13,3398,3,5834,6,1
5,7390,4,575,2195,20,19,19,3667,3,5834,6,1
4,5325,4,325,2125,6,4,3,1599,3,5834,6,1
3,2500,3,325,925,15,9,7,3256,3,5834,6,1
4,5315,3,325,2495,15,15,25,5255,3,5834,6,1
3,2170,3,1075,1850,7,7,13,4174,3,5834,6,1
2,2045,2,325,1025,3,0,0,2609,3,5834,6,1
3,2175,3,375,1125,11,14,16,5198,3,5834,6,1
4,5690,4,1295,1525,7,8,12,4300,3,5834,6,1
2,1750,2,675,1075,3,3,2,2039,3,5834,6,1
1,1645,1,950,950,6,4,4,2404,3,5834,6,1
2,3700,2,1450,1525,7,6,5,4559,3,5834,6,1
3,2595,3,475,1125,3,2,2,2656,3,5834,6,1
7,6675,7,495,1475,15,11,10,3677,3,5834,6,1
3,3495,3,1025,1095,3,3,1,4075,3,5834,6,1
4,3290,4,495,1095,5,4,5,2067,3,5834,6,1
5,6015,5,595,2125,6,5,6,3483,3,5834,6,1
1,1770,1,1095,1095,11,12,14,3385,3,5834,6,1
7,7765,6,795,1395,26,26,23,4210,3,4356,22,1
3,3385,3,995,1295,34,22,19,2702,3,4356,22,1
2,2850,1,1150,1150,24,24,30,3231,3,2409,49,1
1,2949,1,2949,2949,33,27,24,2481,3,4025,6,1
1,3749,1,3749,3749,19,19,23,2727,3,4025,6,1
25,2150,7,0,390,18,17,17,2266,3,6541,60,5
3,3275,3,648,1770,10,10,6,3225,3,4066,49,1
3,3165,3,350,895,3,2,3,1894,3,4066,49,1
3,2985,2,500,1095,9,7,7,2185,3,4066,49,1
5,2737,5,299,795,5,3,3,1328,3,4066,49,1
2,1594,2,599,995,3,3,3,2338,3,4066,49,1
2,1118,1,459,459,4,2,0,2065,3,4295,20,2
3,1363,3,229,799,4,4,5,3052,3,4295,20,2
4,1562,4,99,799,10,10,9,2314,3,4295,20,2
7,2594,4,229,729,6,4,5,2408,3,4295,20,2
3,1893,3,295,899,4,5,5,2559,3,4295,20,2
4,3646,3,599,899,5,5,3,2797,3,4295,20,2
1,749,1,649,649,1,1,0,2509,3,4295,20,2
3,2107,2,674,1019,14,10,19,1540,3,4295,20,2
2,1318,2,619,699,5,3,3,2109,3,4295,20,2
4,2146,4,99,799,1,1,3,3252,3,4295,20,2
2,1528,2,599,879,4,2,1,2366,3,4295,20,2
3,2247,3,449,899,12,11,8,2302,3,4295,20,2
1,1525,1,1525,1525,37,37,60,3104,3,355,41,5
3,7165,3,1095,4375,57,56,81,3100,3,355,12,1
1,900,1,900,900,16,16,17,5164,3,5750,20,5
2,1310,2,550,760,8,9,9,2208,3,5750,20,5
2,900,2,300,600,10,7,7,2814,3,5750,20,5
4,4320,2,760,1300,7,7,5,2156,3,5750,20,5
3,6900,3,1300,2900,12,13,16,4019,3,4815,42,1
5,3100,2,300,1900,33,33,35,3337,3,4815,42,1
2,2700,2,1200,1500,29,26,22,4645,3,4815,42,1
2,389,2,100,289,0,0,0,2612,3,3924,30,4
15,666,5,0,139,0,0,0,4947,3,3924,30,4
4,618,4,100,289,0,0,0,2291,3,3924,30,4
5,750,2,119,129,0,0,0,1874,3,3924,30,4
3,377,2,119,129,0,0,0,2205,3,3924,30,4
2,1465,2,125,1340,17,18,26,5924,3,1517,37,1
2,2400,2,900,1500,5,8,6,3013,3,5501,41,1
1,1500,1,1500,1500,9,7,8,2604,3,5501,41,1
1,1500,1,1500,1500,5,5,8,2112,3,5501,41,1
2,3200,2,1550,1650,3,3,2,2659,3,5501,41,1
2,3950,2,800,3150,2,2,2,3146,3,5501,41,1
1,1401,1,1401,1401,41,42,55,4527,3,4025,6,1
2,1088,2,329,759,20,19,23,2735,3,4025,6,1
3,2037,3,129,1579,38,37,47,3046,3,4025,6,4
3,1177,3,69,1019,12,11,11,3598,3,4025,6,1
1,1089,1,1089,1089,14,13,22,2337,3,4025,6,1
1,759,1,759,759,19,20,21,2976,3,4025,6,1
2,1298,2,89,1209,29,21,20,1397,3,4025,6,1
2,2248,2,229,1889,34,33,35,3891,3,4025,6,1
3,1077,3,89,759,14,9,8,2354,3,4025,6,1
1,869,1,869,869,19,19,21,3461,3,4025,6,1
5,5665,2,209,4629,34,34,48,3355,3,4025,6,1
1,1889,1,1889,1889,37,38,43,3069,3,4025,6,1
2,1518,1,759,759,8,9,16,4463,3,4025,6,1
1,2949,1,2949,2949,21,17,17,1694,3,4025,6,1
4,2940,2,69,1401,31,31,46,7173,3,4025,6,1
2,1838,1,869,869,10,12,19,3946,3,4025,6,1
1,2949,1,2949,2949,27,36,43,2847,3,4025,6,1
1,899,1,899,899,43,43,59,5478,3,400,36,3
2,2236,2,1088,1080,39,34,37,1481,3,400,36,3
4,2713,3,259,899,22,25,26,1856,3,400,36,3
12,4628,3,199,729,20,22,26,2033,3,400,36,3
2,1707,2,629,879,20,20,20,2607,3,400,36,3
1,1057,1,729,729,23,24,27,2363,3,400,36,3
5,2952,4,229,899,25,30,36,2900,3,400,36,3
1,878,1,629,629,10,7,7,1928,3,400,36,3
7,3569,2,273,798,35,21,26,1692,3,400,36,3
2,958,2,229,729,20,20,18,2613,3,400,36,3
2,1008,2,0,899,13,13,14,2572,3,400,36,3
1,899,1,899,899,14,15,14,2018,3,400,36,3
1,899,1,899,899,22,23,34,3907,3,400,36,3
2,2670,2,475,2195,2,2,2,2495,3,4066,49,1
13,756,5,0,209,0,0,0,1839,3,3924,30,4
8,1643,6,100,299,0,0,0,2016,3,3924,30,4
2,3200,2,1550,1650,5,2,2,1707,3,5501,41,1
1,1750,1,1750,1750,5,4,7,1821,3,5501,41,1
2,3278,2,89,2949,17,19,23,2605,3,4025,6,1
1,979,1,979,979,27,28,31,1626,3,1511,6,1
3,2997,3,349,1199,16,15,14,2299,3,1511,6,1
4,2545,4,129,899,32,36,37,3365,3,400,36,3
5,3738,3,470,1084,27,30,23,2466,3,400,36,3
2,1478,2,579,899,10,9,11,1786,3,400,36,3
5,2764,3,229,999,24,24,35,3601,3,400,36,3
3,3583,3,593,1592,10,4,14,3870,3,2127,42,1
4,3300,3,400,1100,21,18,21,3482,3,242,6,1
1,1200,1,1200,1200,16,14,13,1901,3,242,6,1
2,2307,2,542,1114,42,45,42,2035,3,242,41,2
8,3157,6,100,950,16,16,21,3787,3,3780,48,5
2,1100,2,200,900,5,4,4,3581,3,3780,48,5
9,4350,3,100,1050,23,17,14,2136,3,3780,48,5
1,1288,1,1050,1050,9,8,11,2357,3,3780,48,5
2,1800,2,700,1100,31,35,42,2564,3,3780,48,5
2,1388,2,100,1050,11,8,9,1674,3,3780,48,5
2,1500,2,700,800,13,7,7,1096,3,3780,48,5
1,900,1,900,900,13,10,9,1216,3,3780,48,5
2,1100,2,300,800,8,8,8,2556,3,3780,48,5
2,1250,2,200,1050,11,11,11,1177,3,3780,48,5
6,2589,5,100,1100,22,18,19,1889,3,3780,48,5
7,3538,5,200,1050,13,10,9,1860,3,3780,48,5
2,1869,2,800,900,15,11,10,3781,3,3780,48,5
2,1700,2,800,900,15,13,14,1902,3,3780,48,5
1,1900,1,1100,1100,21,18,19,2801,3,3780,48,5
6,3538,3,100,1050,7,8,13,1802,3,3780,1,1
3,2719,3,800,900,27,27,28,2824,3,3780,48,5
2,1150,2,200,950,6,6,9,1589,3,3780,48,5
3,2600,2,800,900,10,10,11,1609,3,3780,48,5
1,1088,1,836,792,14,10,22,1412,3,3780,48,5
6,1950,5,100,800,7,5,5,1249,3,3780,48,5
3,3288,2,850,1050,26,25,25,3002,3,3780,48,5
2,2100,1,1050,1050,24,23,27,1697,3,3780,48,5
3,2900,3,900,1050,16,15,14,3046,3,3780,48,5
3,1907,2,200,700,6,7,8,2378,3,3780,48,5
3,1869,3,300,800,7,8,7,3102,3,3780,48,5
6,4500,6,300,950,7,9,8,3400,3,3780,48,5
1,2100,1,1300,1300,31,31,43,2081,3,3780,48,5
1,1288,1,1050,1050,23,19,17,1753,3,3780,48,5
10,4819,4,100,900,13,10,10,2629,3,3780,48,5
1,700,1,700,700,10,9,14,2249,3,3780,48,5
2,1669,2,700,800,3,1,1,1991,3,3780,48,5
5,4195,5,499,1599,5,5,7,3904,3,2201,6,1
1,946,1,479,479,1,0,0,1631,3,2201,6,1
6,6242,5,449,1679,6,3,3,2970,3,2201,6,1
5,3974,4,479,1649,1,1,4,3518,3,2201,6,1
5,2655,5,429,799,5,6,5,2301,3,2201,6,1
3,2297,3,467,1375,11,8,12,2796,3,2201,6,1
1,1649,1,1649,1649,2,2,1,1506,3,2201,6,1
3,2058,3,429,499,7,4,3,3076,3,2201,6,1
3,3766,3,499,1649,8,8,2,2493,3,2201,6,1
3,2097,3,599,899,10,7,8,2321,3,2201,6,1
1,499,1,499,499,1,2,2,2451,3,2201,6,1
1,1895,1,1895,1895,102,143,131,3144,3,1479,38,4
7,6435,6,250,2295,82,79,103,2295,3,1479,58,2
2,1259,2,460,799,2,4,3,3571,3,4797,60,1
2,2000,2,800,1000,17,14,14,3154,3,787,1,1
3,1500,3,200,1000,37,37,41,1561,3,787,1,1
4,3250,4,300,1000,58,51,53,2735,3,787,1,4
3,3000,3,800,1000,13,12,12,2727,3,787,1,1
3,2250,3,300,1000,12,11,13,2175,3,787,1,1
3,1550,3,150,1000,57,55,67,3601,3,787,1,4
3,2200,3,200,1000,44,43,49,4247,3,787,1,1
4,2250,3,150,1000,30,9,10,1795,3,787,1,1
2,2000,2,800,1000,37,20,19,2920,3,787,1,1
4,2600,4,300,1000,21,26,26,4994,3,787,1,1
7,3250,3,150,1200,48,50,53,2765,3,787,1,1
9,3300,6,100,1000,26,27,23,2172,3,787,1,1
4,2800,4,300,1200,16,15,16,3096,3,787,1,1
6,3100,4,200,1000,26,20,20,2197,3,787,1,1
7,4700,6,200,1000,62,62,63,4534,3,787,1,1
5,2900,5,200,1000,31,19,28,2936,3,787,1,1
2,3100,2,1500,1600,84,77,129,3126,3,3726,22,4
5,2675,5,295,795,7,6,10,3244,3,843,58,1
4,2000,3,250,950,5,2,2,3249,3,843,58,1
4,2640,4,100,1350,19,12,11,2206,3,843,58,1
5,3275,5,295,995,15,13,16,4157,3,843,58,1
4,3680,4,695,1095,2,1,1,2456,3,843,58,1
3,2700,3,700,1000,21,17,17,1580,3,1880,49,5
2,2090,2,895,1195,5,4,4,1805,3,1774,6,1
5,5375,5,695,1095,8,5,4,3140,3,1774,6,1
3,4085,3,595,2195,5,5,8,2763,3,1774,6,1
2,1890,2,795,895,1,1,2,2559,3,1774,6,1
2,2350,2,1150,1200,15,17,24,3553,3,2409,42,5
1,1450,1,1150,1150,22,22,41,2784,3,2409,49,3
6,3135,5,200,1095,9,3,3,2837,3,4718,41,4
5,4275,5,445,1095,14,11,17,3558,3,4718,6,1
2,1790,1,895,895,7,5,5,1640,3,6513,15,4
4,3350,3,500,1200,18,12,12,2410,3,131,6,1
2,2300,2,1150,1150,34,31,31,2617,3,131,6,1
5,3500,3,500,1200,21,20,24,3134,3,131,6,1
3,2900,3,550,1200,25,26,32,5632,3,131,6,1
2,2300,1,1150,1150,17,17,20,2550,3,131,6,1
1,1450,1,1150,1150,25,19,19,1859,3,131,6,1
4,2872,4,467,1338,38,31,29,4003,3,131,6,1
2,2350,2,1150,1200,24,21,21,2121,3,131,6,1
1,1200,1,1200,1200,9,9,9,2684,3,131,6,1
2,1897,2,698,731,18,30,35,3869,3,131,6,1
5,5250,5,550,1200,16,17,25,3918,3,131,6,1
5,3500,4,500,1150,24,24,29,5568,3,131,6,1
1,1450,1,1150,1150,20,20,23,2188,3,131,6,1
1,1200,1,600,600,19,21,21,3252,3,131,6,1
3,3000,2,600,1200,21,10,11,2623,3,131,6,1
3,2800,3,500,1150,24,22,25,4882,3,131,6,1
1,1150,1,1150,1150,35,24,22,1950,3,131,6,1
2,1650,2,500,1150,24,24,26,3186,3,131,6,1
3,2900,3,550,1200,33,33,37,2285,3,131,6,1
1,1346,1,1311,1301,28,28,38,2984,3,131,6,1
1,1150,1,1150,1150,32,18,18,3259,3,131,6,1
7,6950,7,500,1200,18,16,19,2247,3,131,6,1
3,2800,3,500,1150,15,15,16,2975,3,131,6,1
5,4790,4,500,600,28,13,13,2577,3,131,6,1
6,7350,3,550,1200,17,17,23,3029,3,131,6,1
4,4600,2,1150,1150,29,19,16,3521,3,131,6,1
4,4300,4,500,1200,17,12,11,2538,3,131,6,1
2,2300,2,1150,1150,21,22,26,4368,3,131,6,1
2,1700,2,500,1200,31,32,36,2760,3,131,6,1
1,1150,1,1150,1150,29,28,30,2494,3,131,6,1
2,2350,2,1150,1200,21,20,17,3550,3,131,6,1
3,3100,3,500,1150,19,16,18,2425,3,131,6,1
1,1150,1,1150,1150,22,19,22,2543,3,131,6,1
2,2300,2,600,1150,13,13,18,3968,3,131,6,1
2,1750,2,550,1200,34,34,36,2143,3,131,6,1
9,8550,5,500,1200,14,13,11,4600,3,131,6,1
2,2300,2,1150,1150,37,36,37,2550,3,131,6,4
6,6800,3,550,1200,29,29,34,2613,3,131,6,1
3,2800,3,500,1150,37,33,30,3202,3,131,6,1
3,3500,3,1150,1200,18,16,19,3048,3,131,6,1
2,1650,2,500,1150,14,10,15,2331,3,131,6,1
2,1750,2,600,1150,34,25,23,2760,3,131,6,1
3,3325,3,495,1195,3,2,1,2289,3,4175,58,1
5,3780,5,595,1195,3,3,1,1697,3,4175,58,1
1,1195,1,1195,1195,2,2,3,1825,3,4175,58,1
3,3225,3,495,895,3,2,2,2173,3,4175,58,1
