total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_partners,total_busy_partners,total_outstanding_orders,time_diff,market_id,store_id,store_primary_category,order_protocol
5,4781,3,449,1533,109,132,147,2606,2,3963,8,1
1,1400,1,1400,1400,26,29,46,4860,2,3963,8,1
3,4292,3,1417,1504,90,72,97,2768,2,3963,8,1
6,6250,6,300,1700,123,66,102,2521,2,3963,8,1
3,2506,3,235,1465,74,104,93,3539,2,3963,8,1
2,2400,2,1000,1400,99,80,141,2648,2,3963,8,1
5,3200,4,150,1400,39,47,66,4317,2,3963,8,1
4,5100,4,1000,1500,85,114,102,2701,2,3963,8,1
2,2800,2,1400,1400,80,62,106,2787,2,3963,8,1
9,10750,8,350,1500,59,58,80,2998,2,3963,8,1
4,4300,4,200,1500,112,100,207,3588,2,3963,8,1
8,6750,7,200,1400,28,29,31,2740,2,3963,8,1
1,1050,1,1050,1050,37,65,51,3621,2,3963,8,1
5,4850,4,150,1500,118,68,97,2621,2,3963,8,1
7,9800,6,1200,2300,102,124,132,3438,2,3963,8,1
4,3300,4,300,1500,42,31,39,3642,2,3963,8,1
3,3400,3,1000,1400,57,57,113,3187,2,6701,38,3
3,1700,2,250,1200,61,61,81,2360,2,6701,38,3
1,1200,1,1200,1200,58,56,114,2623,2,6701,38,3
3,3400,2,1000,1200,46,42,52,2726,2,6701,38,3
2,2400,2,1200,1200,45,34,43,2807,2,6701,38,3
1,1450,1,1200,1200,62,60,101,2772,2,6701,38,3
1,1008,1,479,479,36,33,38,1534,2,1112,61,3
4,1396,4,149,479,40,40,69,2414,2,1112,61,3
2,1817,2,479,479,7,6,6,2092,2,1112,61,3
1,1048,1,479,479,38,39,45,2298,2,1112,61,3
9,4781,8,379,779,37,38,68,2856,2,1112,1,1
8,7325,8,479,779,31,28,29,2605,2,1112,61,3
1,1675,1,1675,1675,43,52,57,1795,2,355,9,3
3,4575,3,725,1975,37,36,43,2189,2,355,12,5
2,1675,2,250,1425,22,24,33,2103,2,355,9,3
2,3670,2,1075,2195,38,32,57,4095,2,355,9,3
3,2075,3,150,1675,39,32,38,4014,2,355,9,3
2,1800,2,275,1525,37,40,37,2820,2,355,9,3
2,1750,2,275,1475,44,43,49,1951,2,355,9,3
2,3850,2,1875,1975,34,42,39,3050,2,355,9,3
4,4315,3,395,2475,22,20,21,2817,2,355,9,1
1,2894,1,2548,2562,23,33,20,2715,2,355,9,3
2,3050,2,275,1875,49,41,95,3704,2,355,9,3
4,4800,4,650,1850,24,32,29,3184,2,355,9,3
2,2470,2,275,1995,39,36,45,2273,2,355,9,3
2,4100,1,1850,1850,61,46,86,2559,2,355,9,3
1,1875,1,1875,1875,40,41,73,1603,2,355,9,3
1,1076,1,1141,1236,36,34,40,2054,2,355,9,3
4,3625,3,150,1525,65,63,107,3469,2,355,9,3
2,3700,1,1850,1850,39,40,69,3412,2,355,9,3
8,8015,8,450,1595,55,55,73,3364,2,3825,26,4
2,4100,2,275,1100,4,4,5,2519,2,6225,64,3
3,3000,3,350,1200,34,32,47,2139,2,6701,38,3
2,1550,2,350,1200,29,39,31,2113,2,6701,38,3
1,1746,1,1177,1350,33,17,25,2837,2,6701,38,3
3,2850,3,450,1200,66,62,127,3726,2,6701,38,3
2,1500,2,300,1200,73,59,89,2489,2,6701,38,3
4,2950,4,300,1200,46,44,60,1806,2,6701,38,3
3,1900,3,350,1200,58,49,53,2485,2,6701,38,3
3,3600,3,1200,1200,41,39,61,2303,2,6701,38,3
2,1368,2,0,1200,30,29,32,2860,2,6701,38,3
1,1200,1,1200,1200,55,52,71,1298,2,6701,38,3
2,1800,2,800,1000,29,39,48,3749,2,6701,38,3
6,3500,3,250,1200,43,42,55,1802,2,6701,38,3
2,1550,2,350,1200,43,42,45,2558,2,6701,38,3
9,9550,6,350,1200,32,24,27,2509,2,6701,38,3
4,2400,4,350,1100,42,23,23,1380,2,6701,38,3
2,1550,2,350,1200,39,31,35,1333,2,6701,38,3
3,3700,3,1200,1300,49,43,58,2784,2,6701,38,3
5,5600,4,1000,1200,54,52,102,2388,2,6701,38,3
3,2550,3,350,1200,28,22,20,1965,2,6701,38,3
2,2400,2,1200,1200,52,58,81,2752,2,6701,38,3
2,1550,2,350,1200,14,14,14,2201,2,6701,38,3
1,1200,1,1200,1200,55,38,55,1573,2,6701,38,3
4,3128,3,224,1394,78,70,82,1887,2,6701,38,3
2,1150,2,350,800,36,36,53,2899,2,6701,38,3
3,3000,2,1000,1000,40,48,45,1551,2,6701,38,3
2,2400,2,1200,1200,33,43,24,1721,2,6701,38,3
2,1550,2,350,1200,19,21,31,2505,2,6701,38,3
2,3925,2,1850,1875,44,44,91,2416,2,355,9,3
7,8540,6,595,1650,44,42,63,2413,2,355,9,3
6,6425,6,475,1675,27,16,16,2116,2,355,9,3
2,4350,2,1675,2475,53,53,110,3577,2,355,9,3
4,5110,4,395,2195,21,20,21,2087,2,355,9,3
1,2425,1,2425,2425,56,44,67,2555,2,355,9,3
3,2665,3,475,1195,48,37,47,2453,2,355,75,1
3,3770,3,650,2195,65,60,87,2678,2,355,9,3
1,2525,1,1525,1525,25,28,36,2116,2,355,9,3
4,5220,3,395,1875,46,39,93,3584,2,355,9,3
2,2470,2,275,2195,24,27,27,1972,2,355,9,3
1,1850,1,1650,1650,22,18,17,1332,2,355,9,3
2,2150,2,275,1875,30,41,25,2067,2,355,9,3
2,3920,2,1525,2195,53,53,110,4300,2,355,9,3
2,4490,2,2095,2195,36,47,32,2601,2,355,9,3
2,2470,2,275,2195,74,65,98,2324,2,355,9,3
4,3595,3,563,1770,69,75,101,3438,2,355,9,3
2,2688,2,305,2159,40,31,26,1818,2,355,9,3
1,2050,1,1850,1850,68,49,74,2124,2,355,9,3
1,1850,1,1850,1850,48,47,61,2985,2,355,9,3
3,3345,3,275,2475,35,42,44,2480,2,355,9,3
3,4900,3,475,1875,51,52,86,3977,2,355,9,3
1,2595,1,2195,2195,52,42,62,2795,2,355,9,3
1,1875,1,1875,1875,27,27,30,2187,2,355,9,3
2,4770,2,395,4375,22,22,23,2856,2,355,9,3
2,4650,2,1875,1875,24,23,36,3543,2,355,9,3
5,4215,4,275,1425,25,29,41,2451,2,355,9,3
3,3279,3,858,936,69,83,60,2137,2,4537,61,2
3,3585,2,795,795,64,73,52,2790,2,4537,61,2
3,3385,3,795,795,59,76,91,1632,2,4537,61,2
1,1495,1,795,795,132,125,185,2440,2,4537,61,2
1,1895,1,695,695,25,24,32,1673,2,4537,61,2
3,1990,3,400,795,71,81,45,2038,2,4537,61,2
2,2190,2,795,1195,85,69,101,2167,2,4537,61,2
3,2885,3,795,795,127,101,169,3371,2,4537,61,2
3,3585,3,795,795,53,61,73,3298,2,4537,61,2
3,2690,2,300,1195,58,61,87,3024,2,4537,61,2
2,2090,2,795,795,70,67,76,1666,2,4537,61,2
1,895,1,795,795,103,65,95,3404,2,4537,61,2
2,1590,2,795,795,54,58,92,3021,2,4537,61,2
1,1495,1,795,795,60,56,72,2626,2,4537,61,2
3,2790,2,400,1195,125,97,144,2211,2,4537,61,2
1,1195,1,1195,1195,60,74,51,223,2,4537,61,2
2,3090,2,795,795,71,71,39,1998,2,4537,61,2
2,1795,2,400,795,71,81,45,1514,2,4537,61,2
1,895,1,795,795,26,22,29,2236,2,4537,61,2
4,3585,4,400,1195,126,125,225,2355,2,4537,61,2
1,1395,1,795,795,131,130,230,3483,2,4537,61,2
2,1600,1,800,800,102,86,104,2385,2,4537,61,2
2,2690,2,795,795,39,46,62,3303,2,4537,61,2
2,1695,2,500,1195,118,99,145,2537,2,4537,61,2
2,1695,2,300,795,149,138,247,4161,2,4537,61,2
3,2685,3,795,1095,129,136,232,3553,2,4537,61,2
3,2090,3,400,795,31,27,30,2318,2,4537,61,2
3,3400,3,1000,1200,58,51,79,2764,2,6701,38,3
4,2350,4,350,1200,42,41,48,2849,2,6701,38,3
2,2400,1,1200,1200,38,42,70,3136,2,6701,38,3
2,2200,2,1000,1200,60,45,45,1469,2,6701,38,3
4,4600,4,1000,1200,25,25,31,1245,2,6701,38,3
3,3400,3,1000,1200,54,45,59,2310,2,6701,71,3
6,9100,3,1200,1400,37,37,53,2785,2,6701,38,3
1,1450,1,1200,1200,51,44,54,1846,2,6701,38,3
3,2750,3,350,1200,27,29,35,2302,2,6701,38,3
3,2950,3,350,2000,51,39,67,2258,2,6701,38,3
3,3700,3,1200,1300,32,23,24,2007,2,6701,38,3
2,2000,2,800,1200,37,40,57,2903,2,6701,38,3
2,1550,2,350,1200,36,35,63,2725,2,6701,38,3
6,3600,4,250,1200,56,55,91,2121,2,6701,38,3
1,1200,1,1200,1200,47,57,83,3301,2,6701,38,3
4,4700,3,1100,1200,48,46,96,4393,2,6701,38,3
3,2012,3,402,1384,49,49,51,1907,2,6701,38,3
5,3450,4,250,1200,36,34,39,2489,2,6701,38,3
2,1550,2,450,1100,29,39,48,3241,2,6701,38,3
1,1100,1,1100,1100,47,45,53,1388,2,6701,38,3
3,1900,2,450,1000,13,12,16,2314,2,6701,38,3
4,3050,3,300,2000,53,56,85,3691,2,6701,38,3
3,2100,3,450,1200,40,50,64,2480,2,6701,38,3
1,1200,1,1200,1200,56,54,97,2401,2,6701,38,3
6,3950,4,250,1200,37,45,66,2340,2,6701,38,3
1,2000,1,2000,2000,62,63,103,1853,2,6701,38,3
6,4550,3,250,1300,54,44,65,2550,2,6701,38,3
3,3400,3,1000,1200,40,37,51,2876,2,6701,38,3
7,5750,7,350,1200,41,38,54,1934,2,6701,38,3
2,1700,2,250,1200,59,37,56,2256,2,6701,38,3
2,1450,2,350,1100,50,52,84,2424,2,6701,38,3
3,1700,3,350,1000,32,43,34,2417,2,6701,38,3
10,9729,9,288,1498,38,44,67,2544,2,6701,38,3
1,1200,1,1200,1200,51,46,57,1901,2,6701,38,3
2,1450,2,250,1200,36,36,52,2491,2,6701,38,3
3,3400,3,1000,1200,36,36,52,3451,2,6701,1,1
3,3350,3,350,2000,39,42,32,1690,2,6701,38,3
2,1350,2,250,1100,34,32,41,2196,2,6701,38,3
3,2750,3,350,1200,30,40,44,2831,2,6701,38,3
10,10950,9,250,1300,31,30,40,3710,2,6701,38,3
7,3900,6,300,1200,35,34,40,2972,2,6701,38,3
1,1100,1,1100,1100,69,56,79,3025,2,6701,38,3
2,2400,2,1200,1200,32,27,29,1194,2,6701,38,3
2,2000,2,800,1200,51,57,82,2936,2,6701,38,3
5,4750,4,350,1200,24,24,37,3543,2,6701,42,1
2,2200,1,1100,1100,48,48,70,2456,2,6701,38,3
1,1200,1,1200,1200,60,59,90,1916,2,6701,38,3
2,2200,2,1000,1200,47,47,101,2297,2,6701,38,3
2,1550,2,350,1200,62,52,86,1718,2,6701,38,3
4,3300,2,450,1200,56,53,92,3155,2,6701,38,3
2,2400,2,1200,1200,52,36,52,1837,2,6701,38,3
1,4375,1,4375,4375,25,32,26,3439,2,355,9,3
1,1525,1,1525,1525,55,54,98,4294,2,355,9,3
5,4635,4,395,1595,30,39,25,2652,2,355,9,3
2,1820,2,395,1425,40,39,72,4630,2,355,9,3
7,2825,2,275,425,20,32,24,2905,2,355,9,3
2,3190,2,595,2195,32,33,33,2468,2,355,9,3
2,3620,2,1425,1995,50,45,49,1909,2,355,9,3
1,7475,1,7475,7475,15,14,14,1788,2,355,9,3
2,3500,2,1525,1975,40,37,78,3966,2,355,9,3
1,1650,1,1650,1650,37,30,31,2294,2,355,9,3
3,4470,3,695,1475,36,37,44,2057,2,355,9,3
2,3100,2,1225,1875,33,33,66,6277,2,355,9,3
4,5200,2,275,4375,57,38,60,3541,2,355,9,3
2,2125,2,275,1850,25,21,22,3315,2,355,9,3
2,1370,2,275,1095,33,38,50,2114,2,355,9,3
1,1675,1,1675,1675,52,42,62,2446,2,355,9,3
2,3950,2,1275,2475,43,41,65,2256,2,355,9,3
3,6492,3,1498,2838,38,37,53,3411,2,355,9,3
4,4300,3,275,1875,53,54,90,3963,2,355,9,3
3,3270,3,650,1595,52,46,50,1538,2,355,9,3
3,3470,3,395,1850,30,30,71,4426,2,355,9,3
4,4525,4,150,2475,64,59,84,2022,2,355,9,3
4,3500,3,275,2475,53,56,85,4683,2,355,9,3
1,2595,1,2195,2195,38,25,31,2217,2,355,9,3
3,4550,3,825,1875,28,28,48,3060,2,355,9,3
2,5350,1,2475,2475,18,17,23,3042,2,355,9,3
2,2270,2,275,1995,37,37,49,2522,2,355,9,3
1,1875,1,1875,1875,48,47,87,3186,2,355,9,3
4,5190,3,1095,1525,29,39,42,3607,2,355,9,3
2,1975,2,100,1875,53,54,91,3552,2,355,9,3
2,3200,2,1525,1675,34,34,63,6922,2,355,9,3
2,2250,2,275,1975,54,36,51,1525,2,355,9,3
11,9728,8,372,1286,29,23,37,2827,2,5905,50,3
6,7570,5,795,1195,60,74,74,2467,2,4537,61,2
1,795,1,795,795,82,75,95,1522,2,4537,61,2
3,2490,3,500,795,65,65,69,3031,2,4537,61,2
3,2543,3,414,1376,127,125,174,5678,2,4537,61,2
2,1695,2,300,795,54,48,55,1609,2,4537,61,2
1,1295,1,795,795,92,87,124,2430,2,4537,61,2
8,8860,8,795,995,136,81,137,2658,2,4537,61,2
2,2590,2,795,1195,120,110,164,2250,2,4537,61,2
2,1695,2,300,795,134,130,193,2631,2,4537,61,2
2,1295,2,400,795,58,56,84,2478,2,4537,61,2
3,2290,3,700,795,130,129,208,3800,2,4537,61,2
1,1195,1,1195,1195,115,106,152,2179,2,4537,61,2
1,1595,1,795,795,87,92,119,2129,2,4537,61,2
2,1495,2,300,695,124,110,231,3290,2,4537,61,2
3,3485,3,795,1195,94,96,163,3127,2,4537,61,2
4,2290,3,300,795,55,51,79,2479,2,4537,61,2
1,1295,1,795,795,125,73,143,1551,2,4537,61,2
4,2685,4,300,795,43,45,48,1708,2,4537,61,2
1,1295,1,795,795,92,72,94,1576,2,4537,61,2
3,2190,3,300,1195,149,138,247,2444,2,4537,61,2
2,2190,1,1095,1095,128,94,147,2653,2,4537,61,2
3,2690,3,400,1195,41,40,54,2319,2,4537,61,2
1,1095,1,795,795,63,63,88,2314,2,4537,61,2
2,1795,2,400,795,63,54,53,2148,2,4537,61,2
1,1395,1,795,795,22,25,35,3504,2,4537,61,2
2,1795,2,400,795,92,86,103,2133,2,4537,61,2
1,1395,1,795,795,89,71,72,1457,2,4537,61,2
1,1395,1,795,795,106,99,146,2669,2,4537,61,2
4,3685,4,400,1195,78,77,198,4598,2,4537,61,2
3,3200,3,600,1300,49,49,73,2332,2,2011,49,1
3,3700,2,900,1400,51,39,67,3607,2,2011,49,1
2,3000,2,1400,1600,58,55,93,3012,2,2011,49,1
2,3200,2,1600,1600,46,42,51,3564,2,2011,49,1
4,6300,3,900,2200,40,46,50,3349,2,2011,49,1
4,4750,4,600,1700,36,37,69,3270,2,2011,49,1
4,5225,4,875,1500,51,52,59,2795,2,2011,49,1
4,2100,4,400,625,45,42,58,3483,2,4216,74,1
9,3745,7,245,395,3,2,1,4366,2,6151,30,2
3,3435,3,895,1250,53,101,49,1995,2,6513,42,3
2,2590,1,1295,1295,29,75,16,2030,2,6513,58,5
9,5205,7,170,1395,90,74,97,2304,2,5931,42,1
3,2370,3,450,1095,123,89,164,2740,2,5931,42,1
8,4930,7,425,1395,100,88,110,2261,2,5931,42,1
1,4592,1,4362,4509,18,17,10,2844,2,2027,71,5
2,765,2,340,375,40,39,50,3144,2,6541,30,4
5,1220,4,190,390,53,38,43,2183,2,6541,30,4
4,1460,1,270,270,72,67,81,1720,2,6541,30,4
10,3770,6,160,590,43,39,39,2516,2,6541,30,4
7,1100,2,150,200,23,18,21,2302,2,6541,30,4
14,1305,3,0,190,65,93,77,2799,2,6541,30,4
13,985,4,0,390,96,89,154,3099,2,6541,30,4
2,710,1,355,355,62,76,51,1158,2,6541,30,4
6,1590,4,200,340,20,22,36,4249,2,6541,30,4
4,1230,3,200,350,53,49,53,3295,2,6541,30,4
5,2275,2,169,200,22,19,19,1443,2,6541,30,4
5,2275,2,169,200,4,4,7,2110,2,6541,30,4
40,3000,2,0,150,48,45,51,2920,2,6541,30,4
4,1310,3,150,620,58,49,58,1906,2,6541,30,4
26,2320,5,0,250,39,43,67,2347,2,6541,30,4
6,2202,5,150,390,136,110,174,3770,2,6541,30,4
6,840,3,0,200,94,73,112,2587,2,6541,30,4
12,1228,5,0,390,63,75,80,1839,2,6541,30,4
8,1940,4,160,390,123,91,176,2261,2,6541,30,4
28,1970,5,0,590,128,121,246,3811,2,6541,30,4
13,3930,4,120,390,120,117,199,4659,2,6541,30,4
13,1485,4,0,340,69,65,72,2721,2,6541,30,4
5,1224,5,160,270,78,92,159,3891,2,6541,30,4
3,558,2,140,150,50,50,77,2610,2,6541,30,4
3,580,2,160,260,127,128,203,3429,2,6541,30,4
5,1420,4,120,350,73,77,130,3570,2,6541,30,4
10,2680,4,0,340,36,27,27,1813,2,6541,30,4
5,1400,3,160,270,60,58,85,2956,2,6541,30,4
4,849,4,120,390,29,33,43,1911,2,6541,30,4
3,650,3,120,330,20,20,22,1805,2,6541,30,4
28,1729,5,0,390,58,49,58,1721,2,6541,30,4
13,1499,4,0,390,103,85,115,1369,2,6541,30,4
6,1350,3,190,240,45,51,63,1845,2,6541,30,4
10,1135,3,0,375,74,85,133,4391,2,6541,30,4
6,1927,3,150,590,63,64,65,3216,2,6541,30,4
4,800,2,140,150,41,40,50,2216,2,6541,30,4
8,1238,2,150,169,133,87,152,2706,2,6541,30,4
4,1030,4,120,355,66,60,69,1812,2,6541,30,4
6,1160,3,190,200,56,55,85,3902,2,6541,30,4
6,1455,6,120,340,18,26,23,3292,2,6541,30,4
21,1458,5,0,620,102,86,104,2486,2,6541,30,4
3,915,3,120,390,106,88,130,4715,2,6541,30,4
10,1740,4,150,340,54,54,87,3239,2,6541,30,4
13,1155,5,0,390,60,47,49,2137,2,6541,30,4
1,2575,1,2575,2575,47,47,78,5007,2,355,9,3
2,2350,2,475,1875,35,47,61,2798,2,355,9,3
1,2050,1,1850,1850,48,47,82,5501,2,355,9,3
3,4120,3,395,1875,39,39,47,2014,2,355,9,3
1,1675,1,1675,1675,30,40,45,5140,2,355,9,3
3,3365,3,395,1875,36,35,49,2727,2,355,9,3
1,2050,1,1850,1850,32,31,32,1736,2,355,9,3
1,1875,1,1875,1875,64,62,126,6598,2,355,9,3
3,2845,3,275,1995,45,42,66,2410,2,355,9,3
1,1875,1,1875,1875,66,41,62,1656,2,355,9,3
1,2250,1,1850,1850,29,42,37,3320,2,355,9,3
7,7800,7,275,2425,66,50,78,3548,2,355,9,3
2,3075,2,1025,1850,51,38,49,2785,2,355,9,3
2,2700,2,475,1975,48,48,65,2944,2,355,9,3
5,8220,3,725,1850,49,47,77,6011,2,355,9,3
2,1800,2,275,1525,48,36,42,2286,2,355,9,3
2,2525,2,650,1875,27,41,45,2734,2,355,9,3
2,2270,2,395,1875,60,64,92,2600,2,355,9,3
1,2595,1,2195,2195,41,40,59,3079,2,355,9,3
2,3525,2,1675,1850,43,29,42,1531,2,355,9,3
1,1650,1,1650,1650,51,45,62,3143,2,355,9,3
6,6840,5,975,1425,53,51,54,2464,2,355,9,3
3,3566,3,308,2017,43,42,45,2387,2,355,9,3
2,3750,2,1875,1875,40,21,28,2282,2,355,9,3
2,2250,2,725,1525,36,33,37,2706,2,355,9,3
1,4375,1,4375,4375,56,56,104,3216,2,355,9,3
5,7020,5,275,1875,27,27,30,2103,2,355,9,3
2,3400,2,1525,1875,40,50,66,2948,2,355,9,3
3,4145,3,650,2195,35,41,65,5290,2,355,9,3
2,3700,2,475,2975,44,44,79,2370,2,355,9,3
1,1395,1,1395,1395,82,72,97,2245,2,2963,71,1
2,3200,2,1300,1700,56,56,87,3603,2,2011,49,1
3,2800,3,600,900,36,37,41,2111,2,2011,49,1
2,3000,2,1400,1600,45,42,64,3265,2,2011,49,1
2,3300,2,1600,1700,33,34,49,2250,2,2011,49,1
2,2375,2,875,1500,33,29,53,2209,2,2011,49,1
4,5200,4,600,1650,48,58,83,3033,2,2011,49,1
3,4000,3,900,1700,49,47,93,6849,2,2011,49,1
4,6000,3,1400,1600,55,54,61,1956,2,2011,49,4
3,3700,2,900,1400,37,31,47,4137,2,2011,49,1
1,1645,1,1645,1645,69,50,94,2087,2,3585,58,3
1,2245,1,1645,1645,74,65,98,2394,2,3585,58,3
1,1699,1,1399,1399,21,21,44,2577,2,3585,58,3
3,3545,3,750,1645,56,56,104,4389,2,3585,58,3
2,3890,1,1645,1645,21,21,30,1518,2,3585,58,3
1,1996,1,1584,1496,46,52,59,2241,2,3585,58,3
1,3099,1,1399,1399,42,40,56,3200,2,3585,58,3
1,1699,1,1399,1399,36,36,49,2223,2,3585,58,3
1,1699,1,1399,1399,44,40,69,1901,2,3585,58,1
1,1395,1,1395,1395,53,52,100,2770,2,3585,58,3
2,2945,2,495,1399,33,33,78,3713,2,3585,58,3
2,4798,2,1399,1399,25,29,41,1796,2,3585,58,3
1,1945,1,1645,1645,61,49,84,2868,2,3585,58,3
1,1999,1,1399,1399,62,52,86,2957,2,3585,58,3
1,2145,1,1395,1395,46,36,59,2430,2,3585,58,3
3,1715,3,295,745,29,27,40,1497,2,3008,22,1
4,3460,4,595,1275,57,49,52,1718,2,3008,22,1
3,2575,2,225,745,124,108,196,3677,2,3008,22,1
2,2220,1,745,745,132,128,221,2317,2,3008,22,1
4,6810,4,775,4295,131,124,217,4715,2,3008,22,1
3,2335,3,695,895,54,50,71,2016,2,3008,22,1
3,1765,3,195,825,105,83,134,2443,2,3008,22,1
1,2590,1,2590,2590,73,76,85,4102,2,3008,22,1
8,6905,6,675,895,79,95,77,1982,2,3008,22,1
3,1915,3,195,895,87,93,123,2328,2,3008,22,1
5,3385,5,195,875,92,80,123,2331,2,3008,22,1
1,1471,1,784,874,65,55,64,1878,2,3008,22,1
1,975,1,975,975,114,118,177,3303,2,3008,22,1
4,3460,4,595,1275,152,131,211,2424,2,3008,22,1
2,1545,2,695,825,147,136,272,2532,2,3008,22,1
3,2915,3,795,895,60,59,95,2951,2,3008,22,1
2,3385,2,795,2590,104,106,156,2928,2,3008,22,1
5,4135,5,695,895,113,99,168,2745,2,3008,22,1
2,1240,2,445,745,52,71,55,2081,2,3008,22,1
3,2865,2,745,745,123,91,129,2920,2,3008,22,1
3,2665,3,595,1275,124,113,242,2474,2,3008,22,1
1,975,1,975,975,56,52,55,2034,2,3008,22,1
5,4435,5,675,1275,124,118,192,4958,2,3008,22,1
1,2590,1,2590,2590,100,92,102,3588,2,3008,22,1
4,3690,4,695,1275,133,73,115,1928,2,3008,22,1
3,2265,3,675,895,130,120,205,2535,2,3008,22,1
2,1350,2,675,675,57,57,79,2253,2,3008,22,1
3,2765,3,845,995,129,131,211,2035,2,3008,22,1
2,1350,2,675,675,63,67,73,1554,2,3008,22,1
2,980,2,330,650,13,13,16,3963,2,5878,17,1
1,500,1,500,500,4,4,3,1598,2,5878,17,1
1,500,1,500,500,3,3,3,7343,2,5878,17,1
5,3150,4,450,800,8,5,8,2621,2,5878,17,1
2,755,2,265,390,19,34,15,1407,2,5586,15,5
4,1300,3,200,390,136,107,185,3554,2,6541,30,4
4,856,2,169,259,7,7,7,2396,2,6541,30,4
13,1194,5,0,390,68,59,63,1965,2,6541,30,4
12,1830,3,150,160,42,47,41,1877,2,6541,30,4
4,1460,1,270,270,90,74,97,1549,2,6541,30,4
9,1930,5,120,350,58,60,64,3092,2,6541,30,4
7,999,3,0,169,57,71,139,4475,2,6541,30,4
4,1530,2,340,355,63,65,75,1836,2,6541,30,4
7,1240,4,0,355,7,8,11,2382,2,6541,30,4
5,1250,5,140,390,109,115,169,2682,2,6541,30,4
14,640,4,0,200,89,87,134,2589,2,6541,30,4
20,2895,6,0,375,113,109,159,2694,2,6541,30,4
10,2680,4,0,340,53,62,102,2748,2,6541,30,4
30,836,5,0,269,13,13,23,2825,2,6541,30,4
3,765,3,120,250,25,29,27,1729,2,6541,30,4
5,1060,2,150,390,18,18,22,3345,2,6541,30,4
6,1807,4,150,590,85,71,103,3905,2,6541,30,4
2,100,2,0,100,8,9,17,2731,2,6541,30,4
3,739,3,0,330,47,67,36,2744,2,6541,30,4
5,680,3,0,200,94,96,124,2838,2,6541,30,4
5,1224,5,120,350,107,89,141,1432,2,6541,30,4
10,2340,4,120,305,26,27,40,4534,2,6541,30,4
5,0,2,169,200,19,13,13,1800,2,6541,30,4
3,605,2,190,225,129,123,207,4677,2,6541,30,4
5,1455,3,120,620,85,69,72,1715,2,6541,30,4
8,1520,5,140,340,75,83,134,4369,2,6541,30,4
1,1850,1,1850,1850,34,34,42,3909,2,355,9,3
4,6895,4,995,1975,30,27,24,4571,2,355,9,3
1,1675,1,1675,1675,40,39,67,3344,2,355,9,3
2,3700,1,1850,1850,58,51,79,3369,2,355,9,3
1,1975,1,1975,1975,33,22,26,1652,2,355,9,3
1,1525,1,1525,1525,54,47,66,2353,2,355,9,3
1,2775,1,1875,1875,23,17,20,1441,2,355,9,3
2,2020,2,995,1025,35,35,47,3112,2,355,9,3
2,3400,2,1525,1875,45,41,51,2871,2,355,9,3
3,3665,3,395,2475,25,26,51,2999,2,355,9,3
